timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ,roll,pitch,yaw
1765378328954,-0.8588867,-0.65625,0.08642578,57.373047,34.301758,-44.189453,0.0,0.0,0.0,-75.2948,59.699707,145.10193
1765378328965,-0.8588867,-0.65625,0.08642578,57.373047,34.301758,-44.189453,0.0,0.0,0.0,-75.34973,58.760376,140.87769
1765378329054,-0.94189453,-0.609375,0.123535156,-44.921875,7.6293945,20.629883,0.0,0.0,0.0,-75.34973,58.760376,140.87769
1765378329065,-0.94189453,-0.609375,0.123535156,-44.921875,7.6293945,20.629883,0.0,0.0,0.0,-79.0686,57.299194,134.80225
1765378329156,-0.671875,-0.3076172,0.32910156,-31.311035,-26.611328,-4.0893555,0.0,0.0,0.0,-79.0686,57.299194,134.80225
1765378329165,-0.671875,-0.3076172,0.32910156,-31.311035,-26.611328,-4.0893555,0.0,0.0,0.0,-79.28284,58.666992,139.75159
1765378329253,-0.8754883,-0.6015625,0.10644531,42.663574,-9.216309,-44.921875,0.0,0.0,0.0,-79.28284,58.666992,139.75159
1765378329267,-0.8754883,-0.6015625,0.10644531,42.663574,-9.216309,-44.921875,0.0,0.0,0.0,-79.24988,55.283203,141.38855
1765378329353,-0.76464844,-0.40673828,-0.078125,-5.493164,1.8920898,-0.24414062,0.0,0.0,0.0,-79.24988,55.283203,141.38855
1765378329365,-0.76464844,-0.40673828,-0.078125,-5.493164,1.8920898,-0.24414062,0.0,0.0,0.0,-78.392944,52.29492,139.0155
1765378329453,-0.95996094,-0.54833984,-0.020507812,-44.73877,-2.5634766,28.320312,0.0,0.0,0.0,-78.392944,52.29492,139.0155
1765378329464,-0.95996094,-0.54833984,-0.020507812,-44.73877,-2.5634766,28.320312,0.0,0.0,0.0,-79.0741,54.56909,142.84424
1765378329552,-1.1030273,-0.6166992,0.028808594,-1.7700195,36.621094,12.207031,0.0,0.0,0.0,-79.0741,54.56909,142.84424
1765378329564,-1.1030273,-0.6166992,0.028808594,-1.7700195,36.621094,12.207031,0.0,0.0,0.0,-84.138794,57.821045,140.19104
1765378329652,-0.5620117,-0.37646484,0.07421875,41.625977,-8.422852,6.7749023,0.0,0.0,0.0,-84.138794,57.821045,140.19104
1765378329663,-0.5620117,-0.37646484,0.07421875,41.625977,-8.422852,6.7749023,0.0,0.0,0.0,-83.84766,58.35388,137.30164
1765378329752,-0.97558594,-0.8730469,0.23242188,26.184082,7.1411133,-8.911133,0.0,0.0,0.0,-83.84766,58.35388,137.30164
1765378329763,-0.97558594,-0.8730469,0.23242188,26.184082,7.1411133,-8.911133,0.0,0.0,0.0,-81.7218,58.49121,137.18628
1765378329851,-0.8598633,-0.4482422,-0.053710938,-21.66748,-56.030273,25.024414,0.0,0.0,0.0,-81.7218,58.49121,137.18628
1765378329863,-0.8598633,-0.4482422,-0.053710938,-21.66748,-56.030273,25.024414,0.0,0.0,0.0,-74.328,58.09021,145.06897
1765378329951,-0.6958008,-0.40722656,0.11669922,29.052734,12.756348,10.7421875,0.0,0.0,0.0,-74.328,58.09021,145.06897
1765378329963,-0.6958008,-0.40722656,0.11669922,29.052734,12.756348,10.7421875,0.0,0.0,0.0,-72.55371,60.30945,146.51367
1765378330051,-0.8691406,-0.72802734,0.09814453,84.7168,33.14209,-53.527832,0.0,0.0,0.0,-72.55371,60.30945,146.51367
1765378330063,-0.8691406,-0.72802734,0.09814453,84.7168,33.14209,-53.527832,0.0,0.0,0.0,-71.72424,56.90918,139.70764
1765378330151,-1.0454102,-0.7524414,0.21875,-92.89551,-10.375977,28.259277,0.0,0.0,0.0,-71.72424,56.90918,139.70764
1765378330162,-1.0454102,-0.7524414,0.21875,-92.89551,-10.375977,28.259277,0.0,0.0,0.0,-76.95923,57.06299,137.26868
1765378330250,-0.4399414,-0.24023438,0.25976562,-30.151367,-45.043945,-9.94873,0.0,0.0,0.0,-76.95923,57.06299,137.26868
1765378330262,-0.4399414,-0.24023438,0.25976562,-30.151367,-45.043945,-9.94873,0.0,0.0,0.0,-74.51477,56.85974,146.26099
