timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ,roll,pitch,yaw
1765376925926,-0.74316406,-0.20605469,-0.63916016,-0.12207031,0.12207031,0.0,0.0,0.0,0.0,-161.58142,47.504883,-171.40869
1765376925937,-0.74316406,-0.20605469,-0.63916016,-0.12207031,0.12207031,0.0,0.0,0.0,0.0,-161.58142,47.521362,-171.4032
1765376926026,-0.7426758,-0.2084961,-0.640625,0.0,0.061035156,0.0,0.0,0.0,0.0,-161.58142,47.521362,-171.4032
1765376926037,-0.7426758,-0.2084961,-0.640625,0.0,0.061035156,0.0,0.0,0.0,0.0,-161.57043,47.51587,-171.4032
1765376926126,-0.74316406,-0.20800781,-0.6401367,-0.12207031,-0.12207031,0.0,0.0,0.0,0.0,-161.57043,47.51587,-171.4032
1765376926137,-0.74316406,-0.20800781,-0.6401367,-0.12207031,-0.12207031,0.0,0.0,0.0,0.0,-161.56494,47.526855,-171.4032
1765376926225,-0.7421875,-0.2084961,-0.63916016,-0.24414062,0.061035156,0.0,0.0,0.0,0.0,-161.56494,47.526855,-171.4032
1765376926238,-0.7421875,-0.2084961,-0.63916016,-0.24414062,0.061035156,0.0,0.0,0.0,0.0,-161.57593,47.53784,-171.3977
1765376926325,-0.7441406,-0.20898438,-0.63671875,-0.48828125,0.61035156,0.0,0.0,0.0,0.0,-161.57593,47.53784,-171.3977
1765376926336,-0.7441406,-0.20898438,-0.63671875,-0.48828125,0.61035156,0.0,0.0,0.0,0.0,-161.5924,47.53235,-171.4032
1765376926424,-0.7426758,-0.20800781,-0.64208984,-0.12207031,0.6713867,0.0,0.0,0.0,0.0,-161.5924,47.53235,-171.4032
1765376926436,-0.7426758,-0.20800781,-0.64208984,-0.12207031,0.6713867,0.0,0.0,0.0,0.0,-161.61438,47.48291,-171.43066
1765376926525,-0.7426758,-0.20703125,-0.6401367,-0.061035156,0.48828125,0.0,0.0,0.0,0.0,-161.61438,47.48291,-171.43066
1765376926536,-0.7426758,-0.20703125,-0.6401367,-0.061035156,0.48828125,0.0,0.0,0.0,0.0,-161.5979,47.471924,-171.43616
1765376926624,-0.7426758,-0.20898438,-0.64208984,0.0,-0.36621094,0.0,0.0,0.0,0.0,-161.5979,47.471924,-171.43616
1765376926635,-0.7426758,-0.20898438,-0.64208984,0.0,-0.36621094,0.0,0.0,0.0,0.0,-161.6034,47.471924,-171.44165
1765376926724,-0.7426758,-0.20605469,-0.6401367,-0.061035156,0.12207031,0.0,0.0,0.0,0.0,-161.6034,47.471924,-171.44165
1765376926736,-0.7426758,-0.20605469,-0.6401367,-0.061035156,0.12207031,0.0,0.0,0.0,0.0,-161.6034,47.488403,-171.43616
1765376926823,-0.7416992,-0.20800781,-0.640625,-0.061035156,0.0,0.0,0.0,0.0,0.0,-161.6034,47.488403,-171.43616
1765376926835,-0.7416992,-0.20800781,-0.640625,-0.061035156,0.0,0.0,0.0,0.0,0.0,-161.5979,47.488403,-171.43616
1765376926923,-0.74316406,-0.20751953,-0.6411133,0.0,-0.24414062,0.0,0.0,0.0,0.0,-161.5979,47.488403,-171.43616
1765376926934,-0.74316406,-0.20751953,-0.6411133,0.0,-0.24414062,0.0,0.0,0.0,0.0,-161.5924,47.493896,-171.43616
1765376927023,-0.74316406,-0.20947266,-0.6425781,-0.061035156,-0.12207031,0.0,0.0,0.0,0.0,-161.5924,47.493896,-171.43616
1765376927034,-0.74316406,-0.20947266,-0.6425781,-0.061035156,-0.12207031,0.0,0.0,0.0,0.0,-161.5979,47.510376,-171.43066
1765376927122,-0.74365234,-0.2109375,-0.64501953,0.18310547,0.4272461,0.0,0.0,0.0,0.0,-161.5979,47.510376,-171.43066
1765376927134,-0.74365234,-0.2109375,-0.64501953,0.18310547,0.4272461,0.0,0.0,0.0,0.0,-161.60889,47.49939,-171.43616
1765376927222,-0.7441406,-0.20898438,-0.6425781,0.4272461,0.0,0.0,0.0,0.0,0.0,-161.60889,47.49939,-171.43616
1765376927234,-0.7441406,-0.20898438,-0.6425781,0.4272461,0.0,0.0,0.0,0.0,0.0,-161.61987,47.460938,-171.45813
1765376927322,-0.7441406,-0.20751953,-0.6430664,0.0,0.24414062,0.0,0.0,0.0,0.0,-161.61987,47.460938,-171.45813
1765376927333,-0.7441406,-0.20751953,-0.6430664,0.0,0.24414062,0.0,0.0,0.0,0.0,-161.5979,47.460938,-171.45813
1765376927422,-0.74365234,-0.20800781,-0.6430664,0.0,-0.5493164,0.0,0.0,0.0,0.0,-161.5979,47.460938,-171.45813
1765376927433,-0.74365234,-0.20800781,-0.6430664,0.0,-0.5493164,0.0,0.0,0.0,0.0,-161.5924,47.477417,-171.45264
1765376927521,-0.74316406,-0.20947266,-0.6411133,0.0,0.12207031,0.0,0.0,0.0,0.0,-161.5924,47.477417,-171.45264
1765376927533,-0.74316406,-0.20947266,-0.6411133,0.0,0.12207031,0.0,0.0,0.0,0.0,-161.5924,47.488403,-171.44714
1765376927621,-0.7426758,-0.20800781,-0.6401367,-0.061035156,0.0,0.0,0.0,0.0,0.0,-161.5924,47.488403,-171.44714
1765376927633,-0.7426758,-0.20800781,-0.6401367,-0.061035156,0.0,0.0,0.0,0.0,0.0,-161.58691,47.488403,-171.44714
1765376927721,-0.74316406,-0.2084961,-0.6401367,-0.12207031,-0.24414062,0.0,0.0,0.0,0.0,-161.58691,47.488403,-171.44714
1765376927732,-0.74316406,-0.2084961,-0.6401367,-0.12207031,-0.24414062,0.0,0.0,0.0,0.0,-161.58142,47.504883,-171.44165
1765376927821,-0.7426758,-0.20800781,-0.6386719,-0.12207031,-0.12207031,0.0,0.0,0.0,0.0,-161.58142,47.504883,-171.44165
1765376927832,-0.7426758,-0.20800781,-0.6386719,-0.12207031,-0.12207031,0.0,0.0,0.0,0.0,-161.5924,47.51587,-171.44165
1765376927920,-0.74316406,-0.2055664,-0.63671875,-0.12207031,0.12207031,0.0,0.0,0.0,0.0,-161.5924,47.51587,-171.44165
1765376927932,-0.74316406,-0.2055664,-0.63671875,-0.12207031,0.12207031,0.0,0.0,0.0,0.0,-161.6034,47.493896,-171.45264
1765376928020,-0.74316406,-0.20898438,-0.6430664,0.30517578,-0.24414062,0.0,0.0,0.0,0.0,-161.6034,47.493896,-171.45264
1765376928031,-0.74316406,-0.20898438,-0.6430664,0.30517578,-0.24414062,0.0,0.0,0.0,0.0,-161.6034,47.471924,-171.46912
1765376928120,-0.7426758,-0.2084961,-0.64208984,-0.12207031,0.0,0.0,0.0,0.0,0.0,-161.6034,47.471924,-171.46912
1765376928131,-0.7426758,-0.2084961,-0.64208984,-0.12207031,0.0,0.0,0.0,0.0,0.0,-161.6034,47.460938,-171.47461
1765376928219,-0.7421875,-0.20996094,-0.6386719,-0.061035156,-0.18310547,0.0,0.0,0.0,0.0,-161.6034,47.460938,-171.47461
1765376928231,-0.7421875,-0.20996094,-0.6386719,-0.061035156,-0.18310547,0.0,0.0,0.0,0.0,-161.5924,47.493896,-171.45813
1765376928319,-0.74365234,-0.20898438,-0.6411133,0.061035156,0.0,0.0,0.0,0.0,0.0,-161.5924,47.493896,-171.45813
1765376928331,-0.74365234,-0.20898438,-0.6411133,0.061035156,0.0,0.0,0.0,0.0,0.0,-161.5924,47.488403,-171.46362
1765376928419,-0.74365234,-0.20800781,-0.6401367,0.0,-0.061035156,0.0,0.0,0.0,0.0,-161.5924,47.488403,-171.46362
1765376928430,-0.74365234,-0.20800781,-0.6401367,0.0,-0.061035156,0.0,0.0,0.0,0.0,-161.58691,47.493896,-171.46362
1765376928519,-0.7426758,-0.2084961,-0.6376953,-0.36621094,0.0,0.0,0.0,0.0,0.0,-161.58691,47.493896,-171.46362
1765376928530,-0.7426758,-0.2084961,-0.6376953,-0.36621094,0.0,0.0,0.0,0.0,0.0,-161.58691,47.510376,-171.45264
1765376928618,-0.7426758,-0.20800781,-0.63720703,-0.36621094,0.30517578,0.0,0.0,0.0,0.0,-161.58691,47.510376,-171.45264
1765376928630,-0.7426758,-0.20800781,-0.63720703,-0.36621094,0.30517578,0.0,0.0,0.0,0.0,-161.5924,47.521362,-171.45264
1765376928718,-0.7416992,-0.20751953,-0.63916016,-0.24414062,0.8544922,0.0,0.0,0.0,0.0,-161.5924,47.521362,-171.45264
1765376928730,-0.7416992,-0.20751953,-0.63916016,-0.24414062,0.8544922,0.0,0.0,0.0,0.0,-161.60889,47.48291,-171.47461
1765376928818,-0.7416992,-0.20654297,-0.6386719,0.0,0.24414062,0.0,0.0,0.0,0.0,-161.60889,47.48291,-171.47461
1765376928830,-0.7416992,-0.20654297,-0.6386719,0.0,0.24414062,0.0,0.0,0.0,0.0,-161.5924,47.471924,-171.4801
1765376928918,-0.7426758,-0.2084961,-0.6430664,0.0,-0.24414062,0.0,0.0,0.0,0.0,-161.5924,47.471924,-171.4801
