timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ,roll,pitch,yaw
1769245124892,-0.9897461,0.18652344,0.027832031,2.6855469,2.8076172,0.7324219,0.0,0.0,0.0,84.35852,77.579956,122.74475
1769245124904,-0.9897461,0.18652344,0.027832031,2.6855469,2.8076172,0.7324219,0.0,0.0,0.0,85.0177,77.55798,123.09631
1769245124997,-0.9848633,0.21679688,0.021484375,2.9296875,1.8920898,0.0,0.0,0.0,0.0,85.0177,77.55798,123.09631
1769245125004,-0.9848633,0.21679688,0.021484375,2.9296875,1.8920898,0.0,0.0,0.0,0.0,85.74829,77.56348,123.99719
1769245125092,-0.98828125,0.20410156,0.009277344,-2.4414062,1.5869141,0.6713867,0.0,0.0,0.0,85.74829,77.56348,123.99719
1769245125105,-0.98828125,0.20410156,0.009277344,-2.4414062,1.5869141,0.6713867,0.0,0.0,0.0,87.36328,77.629395,125.55176
1769245125196,-0.97998047,0.21044922,0.017578125,3.7841797,1.0375977,-1.8310547,0.0,0.0,0.0,87.36328,77.629395,125.55176
1769245125207,-0.97998047,0.21044922,0.017578125,3.7841797,1.0375977,-1.8310547,0.0,0.0,0.0,87.63245,77.66785,125.91431
1769245125291,-0.97509766,0.19873047,0.00390625,1.4038086,6.652832,-1.2817383,0.0,0.0,0.0,87.63245,77.66785,125.91431
1769245125303,-0.97509766,0.19873047,0.00390625,1.4038086,6.652832,-1.2817383,0.0,0.0,0.0,89.818726,77.84912,127.99072
1769245125391,-0.9760742,0.20166016,-0.0078125,-0.061035156,5.7373047,-0.4272461,0.0,0.0,0.0,89.818726,77.84912,127.99072
1769245125403,-0.9760742,0.20166016,-0.0078125,-0.061035156,5.7373047,-0.4272461,0.0,0.0,0.0,92.977295,77.96448,131.33057
1769245125491,-0.97998047,0.20800781,-0.0107421875,-0.12207031,5.1879883,-0.48828125,0.0,0.0,0.0,92.977295,77.96448,131.33057
1769245125503,-0.97998047,0.20800781,-0.0107421875,-0.12207031,5.1879883,-0.48828125,0.0,0.0,0.0,95.130615,77.926025,134.06616
1769245125591,-0.98876953,0.2055664,-0.037597656,-4.9438477,4.3945312,1.0986328,0.0,0.0,0.0,95.130615,77.926025,134.06616
1769245125602,-0.98876953,0.2055664,-0.037597656,-4.9438477,4.3945312,1.0986328,0.0,0.0,0.0,97.21802,77.854614,136.61499
1769245125690,-0.98828125,0.21582031,-0.03125,-2.6855469,0.24414062,1.4648438,0.0,0.0,0.0,97.21802,77.854614,136.61499
1769245125702,-0.98828125,0.21582031,-0.03125,-2.6855469,0.24414062,1.4648438,0.0,0.0,0.0,98.15735,77.72278,138.08716
1769245125790,-0.9770508,0.21044922,-0.03466797,-3.90625,-1.159668,2.380371,0.0,0.0,0.0,98.15735,77.72278,138.08716
1769245125802,-0.9770508,0.21044922,-0.03466797,-3.90625,-1.159668,2.380371,0.0,0.0,0.0,98.1134,77.596436,138.3728
1769245125890,-0.9746094,0.20800781,-0.020996094,-2.319336,0.79345703,0.8544922,0.0,0.0,0.0,98.1134,77.596436,138.3728
1769245125901,-0.9746094,0.20800781,-0.020996094,-2.319336,0.79345703,0.8544922,0.0,0.0,0.0,98.33313,77.51953,138.84521
1769245125989,-0.98291016,0.2109375,-0.026367188,-1.953125,-1.3427734,0.61035156,0.0,0.0,0.0,98.33313,77.51953,138.84521
1769245126001,-0.98291016,0.2109375,-0.026367188,-1.953125,-1.3427734,0.61035156,0.0,0.0,0.0,97.597046,77.45361,138.42224
1769245126089,-0.9785156,0.2163086,-0.023925781,2.1972656,-0.9765625,0.0,0.0,0.0,0.0,97.597046,77.45361,138.42224
1769245126101,-0.9785156,0.2163086,-0.023925781,2.1972656,-0.9765625,0.0,0.0,0.0,0.0,97.10266,77.42615,138.01575
