timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ,roll,pitch,yaw
1768999750127,-0.8930664,0.13867188,0.51171875,29.11377,32.226562,-9.277344,0.0,0.0,0.0,12.722168,56.870728,-10.645752
1768999750138,-0.8930664,0.13867188,0.51171875,29.11377,32.226562,-9.277344,0.0,0.0,0.0,14.91394,60.26001,-11.887207
1768999750227,-0.9091797,0.099609375,0.5493164,18.859863,-9.765625,2.6855469,0.0,0.0,0.0,14.91394,60.26001,-11.887207
1768999750242,-0.9091797,0.099609375,0.5493164,18.859863,-9.765625,2.6855469,0.0,0.0,0.0,17.391357,61.605835,-11.585083
1768999750326,-0.7626953,0.028808594,0.49267578,-15.319824,-16.357422,18.554688,0.0,0.0,0.0,17.391357,61.605835,-11.585083
1768999750338,-0.7626953,0.028808594,0.49267578,-15.319824,-16.357422,18.554688,0.0,0.0,0.0,17.792358,58.952637,-10.299683
1768999750426,-0.81591797,0.15039062,0.55810547,33.14209,4.4555664,-1.6479492,0.0,0.0,0.0,17.792358,58.952637,-10.299683
1768999750439,-0.81591797,0.15039062,0.55810547,33.14209,4.4555664,-1.6479492,0.0,0.0,0.0,19.885254,58.859253,-9.349365
1768999750526,-0.8432617,0.04296875,0.5517578,-14.770508,-11.047363,6.652832,0.0,0.0,0.0,19.885254,58.859253,-9.349365
1768999750537,-0.8432617,0.04296875,0.5517578,-14.770508,-11.047363,6.652832,0.0,0.0,0.0,19.522705,58.172607,-9.63501
1768999750625,-0.83935547,0.13964844,0.50439453,-8.483887,-4.638672,6.652832,0.0,0.0,0.0,19.522705,58.172607,-9.63501
1768999750637,-0.83935547,0.13964844,0.50439453,-8.483887,-4.638672,6.652832,0.0,0.0,0.0,18.57788,56.920166,-9.596558
1768999750725,-0.86865234,0.12841797,0.49316406,9.887695,4.1503906,-10.253906,0.0,0.0,0.0,18.57788,56.920166,-9.596558
1768999750737,-0.86865234,0.12841797,0.49316406,9.887695,4.1503906,-10.253906,0.0,0.0,0.0,17.98462,57.3761,-10.673218
1768999750826,-0.93310547,0.125,0.40966797,-21.850586,10.559082,10.070801,0.0,0.0,0.0,17.98462,57.3761,-10.673218
1768999750836,-0.93310547,0.125,0.40966797,-21.850586,10.559082,10.070801,0.0,0.0,0.0,17.08374,57.74414,-10.426025
1768999750924,-0.9145508,0.20166016,0.49414062,2.1972656,31.49414,-6.713867,0.0,0.0,0.0,17.08374,57.74414,-10.426025
1768999750936,-0.9145508,0.20166016,0.49414062,2.1972656,31.49414,-6.713867,0.0,0.0,0.0,18.248291,60.39734,-9.244995
1768999751024,-0.8803711,0.14501953,0.4638672,-10.070801,-6.4697266,6.4086914,0.0,0.0,0.0,18.248291,60.39734,-9.244995
1768999751036,-0.8803711,0.14501953,0.4638672,-10.070801,-6.4697266,6.4086914,0.0,0.0,0.0,17.764893,61.73767,-8.734131
1768999751124,-0.8676758,0.13134766,0.4272461,0.061035156,-9.765625,-4.3945312,0.0,0.0,0.0,17.764893,61.73767,-8.734131
1768999751135,-0.8676758,0.13134766,0.4272461,0.061035156,-9.765625,-4.3945312,0.0,0.0,0.0,16.512451,59.952393,-8.360596
1768999751224,-0.80126953,0.19921875,0.5185547,3.8452148,-12.390137,-5.432129,0.0,0.0,0.0,16.512451,59.952393,-8.360596
1768999751235,-0.80126953,0.19921875,0.5185547,3.8452148,-12.390137,-5.432129,0.0,0.0,0.0,15.688477,59.534912,-10.233765
1768999751323,-0.7480469,0.19921875,0.53222656,8.605957,-15.991211,-12.6953125,0.0,0.0,0.0,15.688477,59.534912,-10.233765
1768999751335,-0.7480469,0.19921875,0.53222656,8.605957,-15.991211,-12.6953125,0.0,0.0,0.0,14.716187,58.112183,-11.760864
1768999751423,-0.79052734,0.13378906,0.52978516,7.6904297,-7.8125,-6.5307617,0.0,0.0,0.0,14.716187,58.112183,-11.760864
1768999751435,-0.79052734,0.13378906,0.52978516,7.6904297,-7.8125,-6.5307617,0.0,0.0,0.0,13.688965,57.31018,-13.7438965
1768999751523,-0.7910156,0.14208984,0.5058594,-11.047363,-9.094238,-0.6713867,0.0,0.0,0.0,13.688965,57.31018,-13.7438965
1768999751534,-0.7910156,0.14208984,0.5058594,-11.047363,-9.094238,-0.6713867,0.0,0.0,0.0,12.496948,56.134644,-14.946899
1768999751623,-0.875,0.15722656,0.6176758,32.226562,21.118164,-13.977051,0.0,0.0,0.0,12.496948,56.134644,-14.946899
1768999751634,-0.875,0.15722656,0.6176758,32.226562,21.118164,-13.977051,0.0,0.0,0.0,12.875977,57.513428,-15.699463
1768999751722,-0.90966797,0.111816406,0.5078125,-52.001953,-49.438477,15.258789,0.0,0.0,0.0,12.875977,57.513428,-15.699463
1768999751734,-0.90966797,0.111816406,0.5078125,-52.001953,-49.438477,15.258789,0.0,0.0,0.0,12.716675,55.667725,-16.435547
1768999751822,-0.8964844,0.13720703,0.42285156,8.239746,-1.0986328,12.573242,0.0,0.0,0.0,12.716675,55.667725,-16.435547
1768999751833,-0.8964844,0.13720703,0.42285156,8.239746,-1.0986328,12.573242,0.0,0.0,0.0,11.656494,52.36084,-14.683228
1768999751922,-0.89404297,0.13134766,0.53271484,21.78955,40.161133,-9.70459,0.0,0.0,0.0,11.656494,52.36084,-14.683228
1768999751933,-0.89404297,0.13134766,0.53271484,21.78955,40.161133,-9.70459,0.0,0.0,0.0,13.666992,55.15686,-14.386597
1768999752021,-0.8520508,0.1171875,0.5761719,13.916016,25.878906,-7.385254,0.0,0.0,0.0,13.666992,55.15686,-14.386597
1768999752033,-0.8520508,0.1171875,0.5761719,13.916016,25.878906,-7.385254,0.0,0.0,0.0,15.946655,58.639526,-14.80957
1768999752121,-0.890625,0.23583984,0.50097656,-32.714844,-26.245117,26.245117,0.0,0.0,0.0,15.946655,58.639526,-14.80957
1768999752133,-0.890625,0.23583984,0.50097656,-32.714844,-26.245117,26.245117,0.0,0.0,0.0,17.385864,58.392334,-13.513184
1768999752221,-0.94189453,0.12109375,0.47216797,1.5258789,-1.8920898,13.305664,0.0,0.0,0.0,17.385864,58.392334,-13.513184
1768999752232,-0.94189453,0.12109375,0.47216797,1.5258789,-1.8920898,13.305664,0.0,0.0,0.0,17.715454,55.50293,-9.832764
1768999752321,-0.8066406,0.15332031,0.50439453,16.723633,25.08545,-0.48828125,0.0,0.0,0.0,17.715454,55.50293,-9.832764
1768999752332,-0.8066406,0.15332031,0.50439453,16.723633,25.08545,-0.48828125,0.0,0.0,0.0,20.302734,56.99707,-8.805542
1768999752420,-0.73779297,0.14404297,0.5419922,27.34375,23.742676,-3.8452148,0.0,0.0,0.0,20.302734,56.99707,-8.805542
1768999752432,-0.73779297,0.14404297,0.5419922,27.34375,23.742676,-3.8452148,0.0,0.0,0.0,23.098755,59.578857,-8.063965
