DateTime,UnixTimestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Roll,Pitch,Yaw
2026-04-20 00:18:40.975,1776615520975,-0.9536133,-0.2529297,0.1430664,-1.7700195,0.5493164,1.0375977,0.0,0.0,0.0,-60.7489,72.06482,-40.874634
2026-04-20 00:18:40.987,1776615520987,-0.9536133,-0.2529297,0.1430664,-1.7700195,0.5493164,1.0375977,0.0,0.0,0.0,-61.029053,72.125244,-41.000977
2026-04-20 00:18:41.075,1776615521075,-0.9501953,-0.25878906,0.14453125,-0.30517578,2.9907227,1.2817383,0.0,0.0,0.0,-61.029053,72.125244,-41.000977
2026-04-20 00:18:41.086,1776615521086,-0.9501953,-0.25878906,0.14453125,-0.30517578,2.9907227,1.2817383,0.0,0.0,0.0,-61.60034,72.36694,-41.654663
2026-04-20 00:18:41.174,1776615521174,-0.9458008,-0.26904297,0.13916016,-0.36621094,1.0375977,0.91552734,0.0,0.0,0.0,-61.60034,72.36694,-41.654663
2026-04-20 00:18:41.186,1776615521186,-0.9458008,-0.26904297,0.13916016,-0.36621094,1.0375977,0.91552734,0.0,0.0,0.0,-61.765137,72.559204,-41.918335
2026-04-20 00:18:41.274,1776615521274,-0.95751953,-0.265625,0.13916016,-2.5634766,-1.2817383,0.4272461,0.0,0.0,0.0,-61.765137,72.559204,-41.918335
2026-04-20 00:18:41.286,1776615521286,-0.95751953,-0.265625,0.13916016,-2.5634766,-1.2817383,0.4272461,0.0,0.0,0.0,-61.726685,72.55371,-41.84143
2026-04-20 00:18:41.374,1776615521374,-0.95654297,-0.26611328,0.13769531,-1.8310547,1.5258789,0.0,0.0,0.0,0.0,-61.726685,72.55371,-41.84143
2026-04-20 00:18:41.385,1776615521385,-0.95654297,-0.26611328,0.13769531,-1.8310547,1.5258789,0.0,0.0,0.0,0.0,-62.023315,72.559204,-42.0282
2026-04-20 00:18:41.474,1776615521474,-0.95166016,-0.2475586,0.13183594,0.12207031,1.7089844,0.36621094,0.0,0.0,0.0,-62.023315,72.559204,-42.0282
2026-04-20 00:18:41.485,1776615521485,-0.95166016,-0.2475586,0.13183594,0.12207031,1.7089844,0.36621094,0.0,0.0,0.0,-62.479248,72.65808,-42.4292
2026-04-20 00:18:41.574,1776615521574,-0.9736328,-0.24121094,0.12890625,-0.18310547,1.3427734,0.9765625,0.0,0.0,0.0,-62.479248,72.65808,-42.4292
2026-04-20 00:18:41.585,1776615521585,-0.9736328,-0.24121094,0.12890625,-0.18310547,1.3427734,0.9765625,0.0,0.0,0.0,-62.644043,72.75696,-42.764282
2026-04-20 00:18:41.673,1776615521673,-0.96240234,-0.25732422,0.12060547,3.90625,4.0893555,-0.24414062,0.0,0.0,0.0,-62.644043,72.75696,-42.764282
2026-04-20 00:18:41.684,1776615521684,-0.96240234,-0.25732422,0.12060547,3.90625,4.0893555,-0.24414062,0.0,0.0,0.0,-63.26477,72.9657,-43.758545
2026-04-20 00:18:41.773,1776615521773,-0.96240234,-0.2758789,0.11425781,-1.7700195,3.0517578,-0.6713867,0.0,0.0,0.0,-63.26477,72.9657,-43.758545
2026-04-20 00:18:41.784,1776615521784,-0.96240234,-0.2758789,0.11425781,-1.7700195,3.0517578,-0.6713867,0.0,0.0,0.0,-64.07776,73.08655,-44.71985
2026-04-20 00:18:41.872,1776615521872,-0.94189453,-0.25830078,0.13476562,-1.7089844,2.8076172,-1.159668,0.0,0.0,0.0,-64.07776,73.08655,-44.71985
2026-04-20 00:18:41.884,1776615521884,-0.94189453,-0.25830078,0.13476562,-1.7089844,2.8076172,-1.159668,0.0,0.0,0.0,-65.494995,73.13049,-46.038208
2026-04-20 00:18:41.972,1776615521972,-0.9667969,-0.26708984,0.10595703,0.7324219,1.8920898,-0.5493164,0.0,0.0,0.0,-65.494995,73.13049,-46.038208
2026-04-20 00:18:41.984,1776615521984,-0.9667969,-0.26708984,0.10595703,0.7324219,1.8920898,-0.5493164,0.0,0.0,0.0,-65.75867,73.152466,-46.235962
2026-04-20 00:18:42.072,1776615522072,-0.9604492,-0.26513672,0.10644531,1.0375977,2.8076172,-0.30517578,0.0,0.0,0.0,-65.75867,73.152466,-46.235962
2026-04-20 00:18:42.084,1776615522084,-0.9604492,-0.26513672,0.10644531,1.0375977,2.8076172,-0.30517578,0.0,0.0,0.0,-66.74744,73.289795,-47.252197
2026-04-20 00:18:42.172,1776615522172,-0.95166016,-0.24658203,0.11035156,-2.319336,3.4179688,0.91552734,0.0,0.0,0.0,-66.74744,73.289795,-47.252197
2026-04-20 00:18:42.183,1776615522183,-0.95166016,-0.24658203,0.11035156,-2.319336,3.4179688,0.91552734,0.0,0.0,0.0,-68.15369,73.410645,-48.702393
2026-04-20 00:18:42.271,1776615522271,-0.9692383,-0.27441406,0.08300781,-1.4038086,1.2817383,-0.7324219,0.0,0.0,0.0,-68.15369,73.410645,-48.702393
2026-04-20 00:18:42.283,1776615522283,-0.9692383,-0.27441406,0.08300781,-1.4038086,1.2817383,-0.7324219,0.0,0.0,0.0,-68.68103,73.56445,-49.05945
2026-04-20 00:18:42.371,1776615522371,-0.9453125,-0.2607422,0.10058594,-0.7324219,4.211426,-1.0986328,0.0,0.0,0.0,-68.68103,73.56445,-49.05945
2026-04-20 00:18:42.383,1776615522383,-0.9453125,-0.2607422,0.10058594,-0.7324219,4.211426,-1.0986328,0.0,0.0,0.0,-69.98291,73.59192,-50.097656
2026-04-20 00:18:42.471,1776615522471,-0.95996094,-0.2578125,0.09082031,-2.319336,2.1362305,0.36621094,0.0,0.0,0.0,-69.98291,73.59192,-50.097656
2026-04-20 00:18:42.483,1776615522483,-0.95996094,-0.2578125,0.09082031,-2.319336,2.1362305,0.36621094,0.0,0.0,0.0,-70.91675,73.602905,-50.828247
2026-04-20 00:18:42.571,1776615522571,-0.95214844,-0.24951172,0.100097656,0.12207031,-3.479004,0.12207031,0.0,0.0,0.0,-70.91675,73.602905,-50.828247
2026-04-20 00:18:42.582,1776615522582,-0.95214844,-0.24951172,0.100097656,0.12207031,-3.479004,0.12207031,0.0,0.0,0.0,-71.00464,73.61389,-50.8667
2026-04-20 00:18:42.670,1776615522670,-0.9555664,-0.26220703,0.092285156,0.4272461,0.24414062,0.5493164,0.0,0.0,0.0,-71.00464,73.61389,-50.8667
2026-04-20 00:18:42.682,1776615522682,-0.9555664,-0.26220703,0.092285156,0.4272461,0.24414062,0.5493164,0.0,0.0,0.0,-70.04883,73.635864,-49.872437
2026-04-20 00:18:42.770,1776615522770,-0.9633789,-0.24951172,0.087890625,-3.540039,-0.30517578,1.7089844,0.0,0.0,0.0,-70.04883,73.635864,-49.872437
2026-04-20 00:18:42.782,1776615522782,-0.9633789,-0.24951172,0.087890625,-3.540039,-0.30517578,1.7089844,0.0,0.0,0.0,-69.922485,73.66882,-49.542847
2026-04-20 00:18:42.870,1776615522870,-0.95996094,-0.25439453,0.09765625,-1.0986328,2.8076172,-0.12207031,0.0,0.0,0.0,-69.922485,73.66882,-49.542847
2026-04-20 00:18:42.881,1776615522881,-0.95996094,-0.25439453,0.09765625,-1.0986328,2.8076172,-0.12207031,0.0,0.0,0.0,-70.64758,73.81714,-50.13611
2026-04-20 00:18:42.969,1776615522969,-0.9580078,-0.2548828,0.08300781,-4.5776367,2.0141602,1.7700195,0.0,0.0,0.0,-70.64758,73.81714,-50.13611
2026-04-20 00:18:42.981,1776615522981,-0.9580078,-0.2548828,0.08300781,-4.5776367,2.0141602,1.7700195,0.0,0.0,0.0,-71.02112,73.97095,-50.19104
2026-04-20 00:18:43.069,1776615523069,-0.9682617,-0.25585938,0.07714844,-3.6621094,-1.2817383,1.7089844,0.0,0.0,0.0,-71.02112,73.97095,-50.19104
2026-04-20 00:18:43.081,1776615523081,-0.9682617,-0.25585938,0.07714844,-3.6621094,-1.2817383,1.7089844,0.0,0.0,0.0,-71.36719,74.15222,-50.20752
2026-04-20 00:18:43.169,1776615523169,-0.9736328,-0.2475586,0.07714844,-2.380371,0.4272461,0.91552734,0.0,0.0,0.0,-71.36719,74.15222,-50.20752
2026-04-20 00:18:43.180,1776615523180,-0.9736328,-0.2475586,0.07714844,-2.380371,0.4272461,0.91552734,0.0,0.0,0.0,-71.466064,74.229126,-50.075684
