DateTime,UnixTimestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Roll,Pitch,Yaw
2026-02-19 23:02:45.281,1771513365281,1771513365281,-0.9033203,-0.23095703,0.34423828,1.159668,1.953125,-0.48828125,0.0,0.0,0.0,-35.007935,64.26453,103.83728
2026-02-19 23:02:45.386,1771513365386,1771513365386,-0.9082031,-0.25,0.34228516,1.0986328,2.8686523,1.5258789,0.0,0.0,0.0,-35.08484,64.539185,103.57361
2026-02-19 23:02:45.481,1771513365481,1771513365481,-0.90234375,-0.25341797,0.33398438,-0.79345703,1.5258789,1.2817383,0.0,0.0,0.0,-35.08484,64.835815,103.62854
2026-02-19 23:02:45.581,1771513365581,1771513365581,-0.9067383,-0.25048828,0.3334961,-1.4038086,3.112793,1.0375977,0.0,0.0,0.0,-35.33203,65.08301,103.54065
2026-02-19 23:02:45.681,1771513365681,1771513365681,-0.9057617,-0.24511719,0.32861328,-0.18310547,2.380371,1.159668,0.0,0.0,0.0,-35.64514,65.374146,103.32092
2026-02-19 23:02:45.780,1771513365780,1771513365780,-0.90771484,-0.2446289,0.3178711,-0.91552734,1.5258789,0.18310547,0.0,0.0,0.0,-35.925293,65.55542,103.15613
2026-02-19 23:02:45.880,1771513365880,1771513365880,-0.921875,-0.24511719,0.3203125,1.7089844,3.7231445,0.30517578,0.0,0.0,0.0,-36.309814,65.8136,102.79907
2026-02-19 23:02:45.979,1771513365979,1771513365979,-0.90966797,-0.23242188,0.30322266,-7.2631836,2.9907227,7.3242188,0.0,0.0,0.0,-36.364746,66.31897,103.02429
2026-02-19 23:02:46.079,1771513366079,1771513366079,-0.92529297,-0.20605469,0.3383789,-1.5258789,7.446289,7.9345703,0.0,0.0,0.0,-36.166992,67.318726,103.94714
2026-02-19 23:02:46.179,1771513366179,1771513366179,-0.9272461,-0.20019531,0.32910156,5.859375,6.4697266,7.8125,0.0,0.0,0.0,-34.974976,68.21411,104.50745
2026-02-19 23:02:46.278,1771513366278,1771513366278,-0.95166016,-0.25195312,0.3095703,0.61035156,15.808105,9.155273,0.0,0.0,0.0,-34.211426,69.66431,104.77112
2026-02-19 23:02:46.378,1771513366378,1771513366378,-0.9584961,-0.13867188,0.27929688,7.9956055,12.329102,0.36621094,0.0,0.0,0.0,-35.046387,70.50476,103.38684
2026-02-19 23:02:46.478,1771513366478,1771513366478,-0.94384766,-0.16601562,0.21923828,16.540527,19.28711,7.6904297,0.0,0.0,0.0,-35.145264,72.26257,101.72241
2026-02-19 23:02:46.578,1771513366578,1771513366578,-0.95410156,-0.14648438,0.18164062,13.61084,15.808105,3.90625,0.0,0.0,0.0,-35.66162,73.98743,99.72839
2026-02-19 23:02:46.678,1771513366678,1771513366678,-1.0209961,-0.17089844,0.18554688,11.474609,23.986816,4.5776367,0.0,0.0,0.0,-37.963257,75.71777,96.27319
2026-02-19 23:02:46.777,1771513366777,1771513366777,-0.9296875,-0.25097656,0.16455078,8.239746,23.254395,-12.634277,0.0,0.0,0.0,-45.994263,77.34924,87.25891
2026-02-19 23:02:46.877,1771513366877,1771513366877,-0.9707031,-0.1430664,0.12060547,-9.094238,-5.7373047,-8.972168,0.0,0.0,0.0,-51.454468,76.48132,81.8811
2026-02-19 23:02:46.976,1771513366976,1771513366976,-1.0078125,-0.19335938,0.08642578,-1.8310547,6.1035156,-2.8686523,0.0,0.0,0.0,-52.525635,76.206665,81.68335
2026-02-19 23:02:47.076,1771513367076,1771513367076,-0.9819336,-0.22216797,0.10888672,-7.2631836,3.3569336,0.5493164,0.0,0.0,0.0,-55.38208,76.57471,79.4751
2026-02-19 23:02:47.176,1771513367176,1771513367176,-0.9926758,-0.15039062,0.09472656,-17.39502,1.159668,1.3427734,0.0,0.0,0.0,-57.35962,76.68457,79.43115
2026-02-19 23:02:47.275,1771513367275,1771513367275,-0.9863281,-0.16992188,0.08496094,0.6713867,9.155273,-7.6293945,0.0,0.0,0.0,-61.463013,76.8988,76.15723
2026-02-19 23:02:47.375,1771513367375,1771513367375,-0.9770508,-0.19042969,0.10058594,1.5258789,0.18310547,-7.019043,0.0,0.0,0.0,-64.57214,76.58569,72.839355
2026-02-19 23:02:47.475,1771513367475,1771513367475,-0.9633789,-0.18457031,0.06982422,3.2348633,3.90625,-4.272461,0.0,0.0,0.0,-66.066284,76.223145,71.21338
2026-02-19 23:02:47.575,1771513367575,1771513367575,-0.9526367,-0.21435547,0.095214844,4.699707,6.958008,-0.18310547,0.0,0.0,0.0,-68.65906,76.45386,67.93396
2026-02-19 23:02:47.674,1771513367674,1771513367674,-0.95996094,-0.22802734,0.08154297,-5.432129,-0.8544922,4.4555664,0.0,0.0,0.0,-68.73596,76.7395,67.71973
