DateTime,UnixTimestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Roll,Pitch,Yaw
2026-02-19 23:07:45.631,1771513665631,1771513665631,-0.9682617,-0.18261719,0.1743164,-0.30517578,-1.4038086,0.36621094,0.0,0.0,0.0,-47.340088,75.371704,49.257202
2026-02-19 23:07:45.726,1771513665726,1771513665726,-0.96875,-0.18261719,0.17333984,-0.18310547,-1.5258789,0.24414062,0.0,0.0,0.0,-46.818237,75.28931,49.850464
2026-02-19 23:07:45.825,1771513665825,1771513665825,-0.96777344,-0.18261719,0.17480469,-0.061035156,-1.2207031,0.12207031,0.0,0.0,0.0,-46.345825,75.20691,50.35034
2026-02-19 23:07:45.925,1771513665925,1771513665925,-0.9682617,-0.18115234,0.17578125,-0.24414062,-0.79345703,0.12207031,0.0,0.0,0.0,-46.06018,75.146484,50.64148
2026-02-19 23:07:46.024,1771513666024,1771513666024,-0.96728516,-0.18261719,0.17822266,0.12207031,-0.061035156,0.0,0.0,0.0,0.0,-45.90088,75.10803,50.80078
2026-02-19 23:07:46.124,1771513666124,1771513666124,-0.9682617,-0.1850586,0.16845703,-1.0375977,-1.7700195,0.48828125,0.0,0.0,0.0,-45.681152,75.0531,51.00952
2026-02-19 23:07:46.224,1771513666224,1771513666224,-0.9667969,-0.18408203,0.18359375,0.12207031,-0.5493164,0.18310547,0.0,0.0,0.0,-45.58777,75.04761,51.05896
2026-02-19 23:07:46.323,1771513666323,1771513666323,-0.9658203,-0.18066406,0.1821289,0.5493164,0.24414062,0.0,0.0,0.0,0.0,-45.373535,75.02014,51.289673
2026-02-19 23:07:46.423,1771513666423,1771513666423,-0.96875,-0.18310547,0.17480469,-0.4272461,-0.36621094,0.18310547,0.0,0.0,0.0,-45.26367,75.009155,51.37207
2026-02-19 23:07:46.523,1771513666523,1771513666523,-0.9663086,-0.18164062,0.18457031,-0.4272461,-0.24414062,0.18310547,0.0,0.0,0.0,-45.285645,75.01465,51.328125
2026-02-19 23:07:46.623,1771513666623,1771513666623,-0.9658203,-0.18066406,0.18261719,0.12207031,0.24414062,-0.061035156,0.0,0.0,0.0,-45.2417,75.009155,51.361084
2026-02-19 23:07:46.722,1771513666722,1771513666722,-0.9667969,-0.1821289,0.18115234,0.061035156,0.4272461,-0.12207031,0.0,0.0,0.0,-45.22522,75.009155,51.33911
2026-02-19 23:07:46.822,1771513666822,1771513666822,-0.96728516,-0.18310547,0.17822266,0.0,0.0,0.0,0.0,0.0,0.0,-45.27466,75.009155,51.245728
2026-02-19 23:07:46.922,1771513666922,1771513666922,-0.9628906,-0.18359375,0.17529297,-0.061035156,0.18310547,0.0,0.0,0.0,0.0,-45.340576,75.01465,51.13037
2026-02-19 23:07:47.022,1771513667022,1771513667022,-0.9716797,-0.1850586,0.16894531,-0.30517578,-0.6713867,0.36621094,0.0,0.0,0.0,-45.25818,74.99817,51.16333
2026-02-19 23:07:47.121,1771513667121,1771513667121,-0.9667969,-0.18408203,0.1821289,1.5869141,2.380371,-0.36621094,0.0,0.0,0.0,-45.845947,75.12451,50.388794
2026-02-19 23:07:47.221,1771513667221,1771513667221,-0.9667969,-0.18066406,0.16894531,0.91552734,2.8076172,-0.4272461,0.0,0.0,0.0,-46.241455,75.2124,49.905396
2026-02-19 23:07:47.321,1771513667321,1771513667321,-0.9707031,-0.18603516,0.16748047,0.4272461,1.5258789,-0.36621094,0.0,0.0,0.0,-46.988525,75.33325,48.966064
2026-02-19 23:07:47.421,1771513667421,1771513667421,-0.9663086,-0.18164062,0.17236328,1.4038086,2.8686523,-0.6713867,0.0,0.0,0.0,-47.76306,75.4541,47.999268
2026-02-19 23:07:47.520,1771513667520,1771513667520,-0.96972656,-0.18310547,0.16503906,1.3427734,2.5634766,-0.6713867,0.0,0.0,0.0,-48.36731,75.55298,47.213745
2026-02-19 23:07:47.620,1771513667620,1771513667620,-0.9692383,-0.18457031,0.16210938,0.7324219,1.8920898,-0.36621094,0.0,0.0,0.0,-49.01001,75.64636,46.35681
2026-02-19 23:07:47.720,1771513667720,1771513667720,-0.9707031,-0.18554688,0.15478516,0.18310547,1.5258789,-0.4272461,0.0,0.0,0.0,-49.42749,75.6958,45.81848
2026-02-19 23:07:47.819,1771513667819,1771513667819,-0.96875,-0.18408203,0.16210938,0.48828125,0.91552734,-0.24414062,0.0,0.0,0.0,-49.82849,75.75073,45.29663
2026-02-19 23:07:47.919,1771513667919,1771513667919,-0.96533203,-0.18359375,0.15234375,0.5493164,1.7089844,-0.4272461,0.0,0.0,0.0,-50.17456,75.79468,44.92859
2026-02-19 23:07:48.019,1771513668019,1771513668019,-0.97265625,-0.18652344,0.14941406,0.0,0.48828125,-0.18310547,0.0,0.0,0.0,-50.34485,75.81116,44.692383
2026-02-19 23:07:48.119,1771513668119,1771513668119,-0.9711914,-0.18798828,0.15527344,-0.18310547,0.6713867,-0.061035156,0.0,0.0,0.0,-50.597534,75.83862,44.362793
2026-02-19 23:07:48.218,1771513668218,1771513668218,-0.96972656,-0.18701172,0.1508789,0.6713867,0.7324219,-0.30517578,0.0,0.0,0.0,-50.80078,75.8551,44.09912
2026-02-19 23:07:48.318,1771513668318,1771513668318,-0.9707031,-0.1875,0.15283203,-0.18310547,0.0,0.0,0.0,0.0,0.0,-50.855713,75.860596,44.01123
2026-02-19 23:07:48.418,1771513668418,1771513668418,-0.97021484,-0.18701172,0.15332031,0.24414062,-0.7324219,0.0,0.0,0.0,0.0,-50.635986,75.82764,44.225464
2026-02-19 23:07:48.518,1771513668518,1771513668518,-0.9682617,-0.18554688,0.15478516,-0.7324219,-2.1362305,0.30517578,0.0,0.0,0.0,-50.11963,75.74524,44.79126
2026-02-19 23:07:48.618,1771513668618,1771513668618,-0.9711914,-0.18652344,0.15966797,-0.9765625,-1.5258789,0.48828125,0.0,0.0,0.0,-49.59778,75.66284,45.406494
2026-02-19 23:07:48.717,1771513668717,1771513668717,-0.97216797,-0.1875,0.16455078,-0.24414062,-1.159668,0.061035156,0.0,0.0,0.0,-49.196777,75.596924,45.856934
2026-02-19 23:07:48.817,1771513668817,1771513668817,-0.96777344,-0.18310547,0.16064453,-0.30517578,-0.36621094,0.24414062,0.0,0.0,0.0,-48.806763,75.5365,46.362305
2026-02-19 23:07:48.917,1771513668917,1771513668917,-0.9707031,-0.18554688,0.16455078,-0.7324219,-1.5869141,0.4272461,0.0,0.0,0.0,-48.460693,75.49805,46.7688
2026-02-19 23:07:49.017,1771513669017,1771513669017,-0.96533203,-0.18359375,0.1694336,-0.061035156,-0.5493164,0.12207031,0.0,0.0,0.0,-47.993774,75.426636,47.34558
2026-02-19 23:07:49.116,1771513669116,1771513669116,-0.96875,-0.18408203,0.16455078,-0.7324219,-1.6479492,0.36621094,0.0,0.0,0.0,-47.460938,75.355225,48.026733
2026-02-19 23:07:49.216,1771513669216,1771513669216,-0.9682617,-0.1850586,0.17285156,-0.8544922,-2.4414062,0.48828125,0.0,0.0,0.0,-46.917114,75.25635,48.658447
2026-02-19 23:07:49.316,1771513669316,1771513669316,-0.9667969,-0.1821289,0.1772461,0.12207031,-2.1362305,0.30517578,0.0,0.0,0.0,-46.186523,75.1355,49.47693
