DateTime,UnixTimestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Roll,Pitch,Yaw
2026-02-19 23:08:45.657,1771513725657,1771513725657,-0.97021484,-0.1953125,0.13671875,0.48828125,1.159668,-0.36621094,0.0,0.0,0.0,-56.464233,76.173706,21.588135
2026-02-19 23:08:45.757,1771513725757,1771513725757,-0.97314453,-0.19824219,0.12841797,0.12207031,0.18310547,-0.18310547,0.0,0.0,0.0,-56.557617,76.173706,21.412354
2026-02-19 23:08:45.856,1771513725856,1771513725856,-0.9741211,-0.1977539,0.12841797,-0.061035156,-0.4272461,0.061035156,0.0,0.0,0.0,-56.59607,76.16821,21.296997
2026-02-19 23:08:45.956,1771513725956,1771513725956,-0.96875,-0.19824219,0.13330078,-0.061035156,-0.8544922,0.061035156,0.0,0.0,0.0,-56.40381,76.14075,21.445312
2026-02-19 23:08:46.056,1771513726056,1771513726056,-0.9741211,-0.19482422,0.1303711,0.18310547,-0.61035156,0.0,0.0,0.0,0.0,-56.019287,76.09131,21.8573
2026-02-19 23:08:46.156,1771513726156,1771513726156,-0.97216797,-0.19824219,0.1303711,0.18310547,-0.7324219,0.061035156,0.0,0.0,0.0,-55.717163,76.06384,22.159424
2026-02-19 23:08:46.255,1771513726255,1771513726255,-0.97021484,-0.1953125,0.1352539,0.061035156,-1.159668,0.0,0.0,0.0,0.0,-55.43152,76.02539,22.48352
2026-02-19 23:08:46.355,1771513726355,1771513726355,-0.9667969,-0.19873047,0.13476562,0.48828125,-1.8310547,0.0,0.0,0.0,0.0,-54.992065,75.964966,22.961426
2026-02-19 23:08:46.455,1771513726455,1771513726455,-0.9736328,-0.19726562,0.13769531,-0.91552734,-1.6479492,0.18310547,0.0,0.0,0.0,-54.541626,75.88806,23.400879
2026-02-19 23:08:46.555,1771513726555,1771513726555,-0.97021484,-0.19433594,0.1484375,0.12207031,-1.0375977,0.0,0.0,0.0,0.0,-54.3219,75.8551,23.642578
2026-02-19 23:08:46.654,1771513726654,1771513726654,-0.9711914,-0.19677734,0.140625,0.0,-0.8544922,0.0,0.0,0.0,0.0,-53.73413,75.76721,24.257812
2026-02-19 23:08:46.754,1771513726754,1771513726754,-0.97021484,-0.19433594,0.1459961,-0.24414062,-1.0375977,0.18310547,0.0,0.0,0.0,-53.497925,75.73425,24.515991
2026-02-19 23:08:46.854,1771513726854,1771513726854,-0.96972656,-0.19433594,0.14990234,0.0,-0.61035156,0.0,0.0,0.0,0.0,-53.239746,75.6958,24.812622
2026-02-19 23:08:46.953,1771513726953,1771513726953,-0.9692383,-0.19433594,0.14697266,-0.5493164,-0.7324219,0.12207031,0.0,0.0,0.0,-52.888184,75.64636,25.235596
2026-02-19 23:08:47.053,1771513727053,1771513727053,-0.9692383,-0.19628906,0.1484375,-0.5493164,-0.91552734,0.061035156,0.0,0.0,0.0,-52.668457,75.60242,25.488281
2026-02-19 23:08:47.153,1771513727153,1771513727153,-0.96972656,-0.19384766,0.14794922,-0.4272461,-1.4648438,-0.30517578,0.0,0.0,0.0,-52.322388,75.52002,25.872803
2026-02-19 23:08:47.253,1771513727253,1771513727253,-0.9682617,-0.19580078,0.1459961,3.0517578,-0.61035156,-2.2583008,0.0,0.0,0.0,-52.04773,75.322266,25.98816
2026-02-19 23:08:47.352,1771513727352,1771513727352,-0.95654297,-0.20654297,0.16796875,6.225586,0.24414062,-2.8686523,0.0,0.0,0.0,-52.212524,75.113525,25.29602
2026-02-19 23:08:47.452,1771513727452,1771513727452,-0.97216797,-0.23925781,0.15722656,-7.6904297,-6.3476562,1.4038086,0.0,0.0,0.0,-51.14685,74.70703,26.520996
2026-02-19 23:08:47.552,1771513727552,1771513727552,-0.9765625,-0.16699219,0.14746094,0.0,-4.0893555,1.7700195,0.0,0.0,0.0,-49.559326,74.5697,28.806152
