DateTime,UnixTimestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Roll,Pitch,Yaw
2026-02-19 23:01:45.260,1771513305260,1771513305260,0.123046875,0.30371094,-0.93408203,-28.137207,0.9765625,14.099121,0.0,0.0,0.0,162.77344,-6.5863037,131.80847
2026-02-19 23:01:45.359,1771513305359,1771513305359,0.13232422,0.29003906,-0.9658203,7.5683594,15.136719,16.723633,0.0,0.0,0.0,163.45459,-7.9925537,131.68213
2026-02-19 23:01:45.459,1771513305459,1771513305459,0.16552734,0.27294922,-0.94384766,10.864258,19.348145,23.19336,0.0,0.0,0.0,163.71826,-9.667969,131.71509
2026-02-19 23:01:45.559,1771513305559,1771513305559,0.20214844,0.3154297,-0.8798828,-3.0517578,-2.319336,-9.033203,0.0,0.0,0.0,164.0039,-11.491699,132.594
2026-02-19 23:01:45.659,1771513305659,1771513305659,0.11816406,0.22851562,-0.8330078,118.59131,11.474609,-20.385742,0.0,0.0,0.0,167.89856,-11.184082,135.4065
2026-02-19 23:01:45.758,1771513305758,1771513305758,0.20410156,0.05126953,-0.7949219,87.28027,-15.930176,-31.433105,0.0,0.0,0.0,174.776,-10.854492,138.42224
2026-02-19 23:01:45.858,1771513305858,1771513305858,0.18798828,-0.26464844,-1.0405273,105.10254,-14.6484375,-51.26953,0.0,0.0,0.0,-174.68262,-9.250488,143.97034
2026-02-19 23:01:45.958,1771513305958,1771513305958,0.24560547,-0.38330078,-1.0478516,68.359375,-55.603027,-75.13428,0.0,0.0,0.0,-167.39319,-7.272949,150.29846
2026-02-19 23:01:46.057,1771513306057,1771513306057,0.20019531,-0.43847656,-0.9682617,89.05029,-10.986328,-101.01318,0.0,0.0,0.0,-161.49353,-6.9213867,158.45032
2026-02-19 23:01:46.157,1771513306157,1771513306157,0.056152344,-0.47998047,-0.91748047,53.222656,-13.305664,-67.44385,0.0,0.0,0.0,-156.2091,-8.876953,165.9375
2026-02-19 23:01:46.257,1771513306257,1771513306257,0.30908203,-0.48632812,-0.82958984,51.51367,-23.620605,-68.84766,0.0,0.0,0.0,-152.22107,-8.311157,171.8866
2026-02-19 23:01:46.356,1771513306356,1771513306356,0.17919922,-0.6386719,-0.8623047,-30.395508,-68.29834,-75.43945,0.0,0.0,0.0,-149.61731,-9.107666,176.89087
2026-02-19 23:01:46.456,1771513306456,1771513306456,0.18603516,-0.24902344,-0.85253906,22.521973,-15.136719,-82.70264,0.0,0.0,0.0,-153.43506,-9.146118,-178.17627
2026-02-19 23:01:46.556,1771513306556,1771513306556,0.21435547,-0.62353516,-0.90771484,48.706055,49.01123,-34.301758,0.0,0.0,0.0,-152.85278,-11.134644,-176.15479
2026-02-19 23:01:46.656,1771513306656,1771513306656,0.04296875,-0.7529297,-1.0488281,275.57373,-35.095215,80.444336,0.0,0.0,0.0,-134.05518,-12.068481,-178.85742
2026-02-19 23:01:46.755,1771513306755,1771513306755,0.103027344,-0.9428711,-0.5151367,161.25488,-74.035645,69.94629,0.0,0.0,0.0,-112.32422,-7.6135254,-177.07214
2026-02-19 23:01:46.855,1771513306855,1771513306855,0.21777344,-0.9555664,-0.40527344,55.17578,-103.02734,13.427734,0.0,0.0,0.0,-106.94641,-3.4661865,-167.79419
2026-02-19 23:01:46.955,1771513306955,1771513306955,0.060058594,-0.94677734,-0.2783203,-10.070801,-6.0424805,21.30127,0.0,0.0,0.0,-107.61658,0.97229004,-167.40417
2026-02-19 23:01:47.054,1771513307054,1771513307054,0.09375,-0.7519531,-0.22314453,-29.35791,11.962891,23.31543,0.0,0.0,0.0,-108.94043,2.7520752,-173.54553
2026-02-19 23:01:47.154,1771513307154,1771513307154,0.07470703,-0.7363281,-0.24365234,-23.132324,78.308105,-11.413574,0.0,0.0,0.0,-111.64307,-0.31860352,175.55054
2026-02-19 23:01:47.254,1771513307254,1771513307254,0.091308594,-0.7661133,-0.16015625,23.07129,74.645996,-27.58789,0.0,0.0,0.0,-110.703735,-6.1688232,163.6084
2026-02-19 23:01:47.353,1771513307353,1771513307353,0.29052734,-0.89697266,-0.087402344,45.654297,42.297363,-25.32959,0.0,0.0,0.0,-106.468506,-11.321411,153.5669
2026-02-19 23:01:47.453,1771513307453,1771513307453,0.28564453,-0.8095703,-0.09375,-21.118164,13.366699,-15.50293,0.0,0.0,0.0,-103.480225,-14.523926,145.56885
2026-02-19 23:01:47.553,1771513307553,1771513307553,0.41210938,-0.7753906,-0.21142578,0.9765625,-0.18310547,7.080078,0.0,0.0,0.0,-104.88098,-15.205078,141.35559
2026-02-19 23:01:47.653,1771513307653,1771513307653,0.45214844,-0.9970703,-0.2211914,13.671875,5.9814453,-28.137207,0.0,0.0,0.0,-104.58435,-16.97937,137.7356
2026-02-19 23:01:47.752,1771513307752,1771513307752,0.5258789,-1.0908203,-0.18359375,36.743164,45.410156,-61.340332,0.0,0.0,0.0,-100.48096,-23.087769,133.2367
2026-02-19 23:01:47.852,1771513307852,1771513307852,0.068847656,-0.9628906,0.0703125,-8.483887,-6.652832,9.399414,0.0,0.0,0.0,-93.83423,-22.626343,124.34326
2026-02-19 23:01:47.952,1771513307952,1771513307952,0.5317383,-0.86279297,-0.27392578,-83.25195,-129.27246,-7.3242188,0.0,0.0,0.0,-105.650024,-21.708984,133.68713
2026-02-19 23:01:48.051,1771513308051,1771513308051,0.5239258,-1.128418,-0.32470703,-88.86719,10.803223,-26.306152,0.0,0.0,0.0,-116.75171,-22.906494,135.41199
2026-02-19 23:01:48.151,1771513308151,1771513308151,0.37548828,-1.1621094,-0.52783203,-48.706055,88.43994,-15.441895,0.0,0.0,0.0,-120.162964,-28.756714,127.30408
2026-02-19 23:01:48.251,1771513308251,1771513308251,0.36669922,-0.69140625,-0.4970703,-28.259277,22.094727,10.192871,0.0,0.0,0.0,-115.96069,-32.074585,119.25659
2026-02-19 23:01:48.350,1771513308350,1771513308350,0.55078125,-0.7758789,-0.5410156,-43.273926,7.1411133,64.453125,0.0,0.0,0.0,-118.38318,-27.185669,115.9552
2026-02-19 23:01:48.450,1771513308450,1771513308450,0.47753906,-0.80078125,-0.4970703,-33.691406,29.60205,23.925781,0.0,0.0,0.0,-120.49255,-24.807129,112.08801
2026-02-19 23:01:48.550,1771513308550,1771513308550,0.40039062,-0.7519531,-0.62646484,-44.73877,-24.414062,16.540527,0.0,0.0,0.0,-124.32129,-23.532715,110.10498
2026-02-19 23:01:48.649,1771513308649,1771513308649,0.3334961,-0.6689453,-0.7314453,-33.63037,-14.099121,0.79345703,0.0,0.0,0.0,-128.71033,-20.593872,111.76941
2026-02-19 23:01:48.749,1771513308749,1771513308749,0.20458984,-0.59814453,-0.6347656,-34.179688,-33.569336,7.2021484,0.0,0.0,0.0,-131.3855,-19.841309,113.31299
2026-02-19 23:01:48.849,1771513308849,1771513308849,0.26367188,-0.74072266,-0.71435547,-41.381836,-80.81055,15.930176,0.0,0.0,0.0,-135.14832,-14.150391,117.93823
2026-02-19 23:01:48.949,1771513308949,1771513308949,0.001953125,-0.6538086,-0.6894531,35.27832,-75.805664,15.50293,0.0,0.0,0.0,-135.71411,-8.31665,124.17297
2026-02-19 23:01:49.048,1771513309048,1771513309048,-0.0024414062,-0.8154297,-0.6982422,46.50879,-74.95117,18.676758,0.0,0.0,0.0,-133.86292,-1.2854004,130.67139
2026-02-19 23:01:49.148,1771513309148,1771513309148,-0.19873047,-0.85839844,-0.51171875,68.359375,-9.155273,32.65381,0.0,0.0,0.0,-129.24866,1.3568115,133.27515
2026-02-19 23:01:49.248,1771513309248,1771513309248,-0.1772461,-0.7866211,-0.2758789,87.09717,-23.986816,-10.7421875,0.0,0.0,0.0,-121.47034,2.7355957,138.22449
2026-02-19 23:01:49.347,1771513309347,1771513309347,0.18847656,-0.6074219,-0.24169922,41.3208,-57.31201,-49.37744,0.0,0.0,0.0,-113.40088,3.35083,148.69446
2026-02-19 23:01:49.447,1771513309447,1771513309447,-0.05908203,-0.6088867,-0.13769531,40.100098,-59.2041,-40.771484,0.0,0.0,0.0,-107.995605,1.3018799,152.63306
2026-02-19 23:01:49.547,1771513309547,1771513309547,-0.18457031,-0.9873047,-0.21533203,-19.836426,14.770508,-77.63672,0.0,0.0,0.0,-108.220825,-2.8179932,157.34619
