timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ,roll,pitch,yaw
1768999203952,0.69140625,0.20410156,-0.6933594,0.30517578,4.3945312,-0.5493164,0.0,0.0,0.0,161.79016,-42.923584,169.45312
1768999203963,0.69140625,0.20410156,-0.6933594,0.30517578,4.3945312,-0.5493164,0.0,0.0,0.0,162.85583,-42.791748,169.80469
1768999204051,0.6855469,0.21972656,-0.7036133,1.0986328,1.4038086,0.48828125,0.0,0.0,0.0,162.85583,-42.791748,169.80469
1768999204062,0.6855469,0.21972656,-0.7036133,1.0986328,1.4038086,0.48828125,0.0,0.0,0.0,163.125,-42.868652,169.89258
1768999204151,0.6767578,0.22216797,-0.71484375,17.51709,-5.9814453,-4.272461,0.0,0.0,0.0,163.125,-42.868652,169.89258
1768999204163,0.6767578,0.22216797,-0.71484375,17.51709,-5.9814453,-4.272461,0.0,0.0,0.0,163.70178,-42.659912,170.09033
1768999204250,0.67333984,0.21240234,-0.6972656,-0.7324219,-0.8544922,-2.5634766,0.0,0.0,0.0,163.70178,-42.659912,170.09033
1768999204262,0.67333984,0.21240234,-0.6972656,-0.7324219,-0.8544922,-2.5634766,0.0,0.0,0.0,163.80615,-42.41272,170.28809
1768999204350,0.68115234,0.22705078,-0.70703125,4.5776367,-2.5024414,-3.6010742,0.0,0.0,0.0,163.80615,-42.41272,170.28809
1768999204362,0.68115234,0.22705078,-0.70703125,4.5776367,-2.5024414,-3.6010742,0.0,0.0,0.0,163.98193,-41.967773,170.77148
1768999204450,0.7011719,0.27001953,-0.71435547,-18.127441,5.6762695,-6.5307617,0.0,0.0,0.0,163.98193,-41.967773,170.77148
1768999204461,0.7011719,0.27001953,-0.71435547,-18.127441,5.6762695,-6.5307617,0.0,0.0,0.0,162.66357,-41.80298,171.49658
1768999204549,0.73828125,0.3544922,-0.7128906,-43.151855,6.713867,-33.569336,0.0,0.0,0.0,162.66357,-41.80298,171.49658
1768999204561,0.73828125,0.3544922,-0.7128906,-43.151855,6.713867,-33.569336,0.0,0.0,0.0,157.53296,-41.84143,174.24866
1768999204649,0.73095703,0.48291016,-0.57470703,-100.83008,18.371582,-61.09619,0.0,0.0,0.0,157.53296,-41.84143,174.24866
1768999204661,0.73095703,0.48291016,-0.57470703,-100.83008,18.371582,-61.09619,0.0,0.0,0.0,146.68945,-40.78125,-178.0664
