DateTime,UnixTimestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Roll,Pitch,Yaw
2026-03-22 17:40:36.195,1774172436195,1774172436195,-0.98046875,-0.119628906,-0.17480469,-0.061035156,-0.061035156,0.4272461,0.0,0.0,0.0,-146.53015,77.29431,168.4259
2026-03-22 17:40:36.207,1774172436207,1774172436207,-0.98046875,-0.119628906,-0.17480469,-0.061035156,-0.061035156,0.4272461,0.0,0.0,0.0,-146.53564,77.33826,168.33801
2026-03-22 17:40:36.295,1774172436295,1774172436295,-0.9794922,-0.118652344,-0.17480469,0.0,-0.30517578,0.36621094,0.0,0.0,0.0,-146.53564,77.33826,168.33801
2026-03-22 17:40:36.307,1774172436307,1774172436307,-0.9794922,-0.118652344,-0.17480469,0.0,-0.30517578,0.36621094,0.0,0.0,0.0,-146.56311,77.39319,168.22815
2026-03-22 17:40:36.395,1774172436395,1774172436395,-0.9848633,-0.12207031,-0.1743164,-0.48828125,0.24414062,0.30517578,0.0,0.0,0.0,-146.56311,77.39319,168.22815
2026-03-22 17:40:36.407,1774172436407,1774172436407,-0.9848633,-0.12207031,-0.1743164,-0.48828125,0.24414062,0.30517578,0.0,0.0,0.0,-146.57959,77.420654,168.12927
2026-03-22 17:40:36.494,1774172436494,1774172436494,-0.98046875,-0.118652344,-0.17529297,-0.18310547,-0.061035156,0.18310547,0.0,0.0,0.0,-146.57959,77.420654,168.12927
2026-03-22 17:40:36.506,1774172436506,1774172436506,-0.98046875,-0.118652344,-0.17529297,-0.18310547,-0.061035156,0.18310547,0.0,0.0,0.0,-146.58508,77.44812,168.05237
2026-03-22 17:40:36.594,1774172436594,1774172436594,-0.9814453,-0.11767578,-0.17236328,-0.24414062,0.36621094,0.0,0.0,0.0,0.0,-146.58508,77.44812,168.05237
2026-03-22 17:40:36.606,1774172436606,1774172436606,-0.9814453,-0.11767578,-0.17236328,-0.24414062,0.36621094,0.0,0.0,0.0,0.0,-146.62903,77.44263,167.9425
2026-03-22 17:40:36.694,1774172436694,1774172436694,-0.9790039,-0.119140625,-0.17626953,-0.30517578,0.24414062,0.0,0.0,0.0,0.0,-146.62903,77.44263,167.9425
2026-03-22 17:40:36.706,1774172436706,1774172436706,-0.9790039,-0.119140625,-0.17626953,-0.30517578,0.24414062,0.0,0.0,0.0,0.0,-146.66748,77.42615,167.82166
2026-03-22 17:40:36.793,1774172436793,1774172436793,-0.98046875,-0.12011719,-0.17626953,-0.061035156,0.6713867,-0.18310547,0.0,0.0,0.0,-146.66748,77.42615,167.82166
2026-03-22 17:40:36.805,1774172436805,1774172436805,-0.98046875,-0.12011719,-0.17626953,-0.061035156,0.6713867,-0.18310547,0.0,0.0,0.0,-146.651,77.39868,167.76123
2026-03-22 17:40:36.893,1774172436893,1774172436893,-0.9785156,-0.12011719,-0.17578125,0.0,0.4272461,-0.24414062,0.0,0.0,0.0,-146.651,77.39868,167.76123
2026-03-22 17:40:36.905,1774172436905,1774172436905,-0.9785156,-0.12011719,-0.17578125,0.0,0.4272461,-0.24414062,0.0,0.0,0.0,-146.61804,77.34924,167.7063
2026-03-22 17:40:36.993,1774172436993,1774172436993,-0.9785156,-0.12109375,-0.17675781,0.0,0.36621094,-0.12207031,0.0,0.0,0.0,-146.61804,77.34924,167.7063
2026-03-22 17:40:37.004,1774172437004,1774172437004,-0.9785156,-0.12109375,-0.17675781,0.0,0.36621094,-0.12207031,0.0,0.0,0.0,-146.5686,77.31079,167.66785
2026-03-22 17:40:37.093,1774172437093,1774172437093,-0.9785156,-0.12158203,-0.1772461,0.18310547,0.48828125,-0.18310547,0.0,0.0,0.0,-146.5686,77.31079,167.66785
