DateTime,UnixTimestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Roll,Pitch,Yaw
2026-03-22 17:36:35.730,1774172195730,1774172195730,-0.98828125,-0.13134766,-0.09716797,-0.5493164,-0.24414062,0.18310547,0.0,0.0,0.0,-127.63916,80.05737,91.99402
2026-03-22 17:36:35.818,1774172195818,1774172195818,-0.98339844,-0.14550781,-0.099609375,-0.48828125,0.18310547,0.0,0.0,0.0,0.0,-127.63916,80.05737,91.99402
2026-03-22 17:36:35.833,1774172195833,1774172195833,-0.98339844,-0.14550781,-0.099609375,-0.48828125,0.18310547,0.0,0.0,0.0,0.0,-127.64465,80.07385,91.92261
2026-03-22 17:36:35.918,1774172195918,1774172195918,-0.98583984,-0.13427734,-0.10058594,-0.9765625,0.0,0.12207031,0.0,0.0,0.0,-127.64465,80.07385,91.92261
2026-03-22 17:36:35.930,1774172195930,1774172195930,-0.98583984,-0.13427734,-0.10058594,-0.9765625,0.0,0.12207031,0.0,0.0,0.0,-127.70508,80.05188,91.80176
2026-03-22 17:36:36.018,1774172196018,1774172196018,-0.98583984,-0.13769531,-0.09765625,-0.48828125,0.30517578,-0.12207031,0.0,0.0,0.0,-127.70508,80.05188,91.80176
2026-03-22 17:36:36.029,1774172196029,1774172196029,-0.98583984,-0.13769531,-0.09765625,-0.48828125,0.30517578,-0.12207031,0.0,0.0,0.0,-127.95776,80.0354,91.466675
2026-03-22 17:36:36.118,1774172196118,1774172196118,-0.9863281,-0.13623047,-0.09765625,-0.79345703,-0.30517578,-0.24414062,0.0,0.0,0.0,-127.95776,80.0354,91.466675
2026-03-22 17:36:36.138,1774172196138,1774172196138,-0.9863281,-0.13623047,-0.09765625,-0.79345703,-0.30517578,-0.24414062,0.0,0.0,0.0,-127.86987,80.00244,91.433716
2026-03-22 17:36:36.218,1774172196218,1774172196218,-0.98779297,-0.140625,-0.099609375,0.4272461,0.36621094,-0.61035156,0.0,0.0,0.0,-127.86987,80.00244,91.433716
2026-03-22 17:36:36.229,1774172196229,1774172196229,-0.98779297,-0.140625,-0.099609375,0.4272461,0.36621094,-0.61035156,0.0,0.0,0.0,-127.67212,79.98596,91.50513
