DateTime,UnixTimestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Roll,Pitch,Yaw
2026-03-22 17:39:36.073,1774172376073,1774172376073,-0.9790039,-0.13134766,-0.1665039,-0.12207031,-0.12207031,0.0,0.0,0.0,0.0,-142.7893,77.3053,-129.47388
2026-03-22 17:39:36.085,1774172376085,1774172376085,-0.9790039,-0.13134766,-0.1665039,-0.12207031,-0.12207031,0.0,0.0,0.0,0.0,-142.7124,77.32178,-129.44641
2026-03-22 17:39:36.173,1774172376173,1774172376173,-0.9790039,-0.13427734,-0.16748047,-0.30517578,-0.36621094,0.0,0.0,0.0,0.0,-142.7124,77.32178,-129.44641
2026-03-22 17:39:36.185,1774172376185,1774172376185,-0.9790039,-0.13427734,-0.16748047,-0.30517578,-0.36621094,0.0,0.0,0.0,0.0,-142.58057,77.33826,-129.39697
2026-03-22 17:39:36.273,1774172376273,1774172376273,-0.9790039,-0.13330078,-0.16601562,0.061035156,-0.48828125,0.0,0.0,0.0,0.0,-142.58057,77.33826,-129.39697
2026-03-22 17:39:36.284,1774172376284,1774172376284,-0.9790039,-0.13330078,-0.16601562,0.061035156,-0.48828125,0.0,0.0,0.0,0.0,-142.37183,77.37671,-129.28711
2026-03-22 17:39:36.373,1774172376373,1774172376373,-0.97802734,-0.13427734,-0.16503906,0.18310547,-0.48828125,0.0,0.0,0.0,0.0,-142.37183,77.37671,-129.28711
2026-03-22 17:39:36.384,1774172376384,1774172376384,-0.97802734,-0.13427734,-0.16503906,0.18310547,-0.48828125,0.0,0.0,0.0,0.0,-142.13013,77.420654,-129.15527
2026-03-22 17:39:36.472,1774172376472,1774172376472,-0.9819336,-0.13476562,-0.16455078,0.0,-0.5493164,0.36621094,0.0,0.0,0.0,-142.13013,77.420654,-129.15527
2026-03-22 17:39:36.484,1774172376484,1774172376484,-0.9819336,-0.13476562,-0.16455078,0.0,-0.5493164,0.36621094,0.0,0.0,0.0,-141.96533,77.47009,-129.08386
2026-03-22 17:39:36.572,1774172376572,1774172376572,-0.98046875,-0.13330078,-0.16308594,0.12207031,-0.061035156,0.4272461,0.0,0.0,0.0,-141.96533,77.47009,-129.08386
2026-03-22 17:39:36.583,1774172376583,1774172376583,-0.98046875,-0.13330078,-0.16308594,0.12207031,-0.061035156,0.4272461,0.0,0.0,0.0,-141.94885,77.508545,-129.16626
2026-03-22 17:39:36.672,1774172376672,1774172376672,-0.98291016,-0.13378906,-0.16113281,0.12207031,-0.18310547,0.7324219,0.0,0.0,0.0,-141.94885,77.508545,-129.16626
2026-03-22 17:39:36.683,1774172376683,1774172376683,-0.98291016,-0.13378906,-0.16113281,0.12207031,-0.18310547,0.7324219,0.0,0.0,0.0,-141.98181,77.56897,-129.31458
2026-03-22 17:39:36.771,1774172376771,1774172376771,-0.98046875,-0.13134766,-0.15771484,-0.18310547,0.6713867,1.0375977,0.0,0.0,0.0,-141.98181,77.56897,-129.31458
2026-03-22 17:39:36.783,1774172376783,1774172376783,-0.98046875,-0.13134766,-0.15771484,-0.18310547,0.6713867,1.0375977,0.0,0.0,0.0,-142.28394,77.58545,-129.75403
2026-03-22 17:39:36.871,1774172376871,1774172376871,-0.98095703,-0.12597656,-0.16259766,1.4648438,0.18310547,2.1362305,0.0,0.0,0.0,-142.28394,77.58545,-129.75403
2026-03-22 17:39:36.883,1774172376883,1774172376883,-0.98095703,-0.12597656,-0.16259766,1.4648438,0.18310547,2.1362305,0.0,0.0,0.0,-142.69043,77.700806,-130.34729
2026-03-22 17:39:36.971,1774172376971,1774172376971,-0.9838867,-0.11376953,-0.15673828,4.638672,0.12207031,2.8686523,0.0,0.0,0.0,-142.69043,77.700806,-130.34729
2026-03-22 17:39:36.982,1774172376982,1774172376982,-0.9838867,-0.11376953,-0.15673828,4.638672,0.12207031,2.8686523,0.0,0.0,0.0,-143.37708,77.821655,-131.45691
2026-03-22 17:39:37.071,1774172377071,1774172377071,-0.984375,-0.115234375,-0.1640625,7.9956055,0.18310547,2.8686523,0.0,0.0,0.0,-143.37708,77.821655,-131.45691
2026-03-22 17:39:37.082,1774172377082,1774172377082,-0.984375,-0.115234375,-0.1640625,7.9956055,0.18310547,2.8686523,0.0,0.0,0.0,-143.78357,78.01941,-132.594
2026-03-22 17:39:37.170,1774172377170,1774172377170,-0.9838867,-0.111816406,-0.15625,9.94873,1.0986328,3.112793,0.0,0.0,0.0,-143.78357,78.01941,-132.594
2026-03-22 17:39:37.182,1774172377182,1774172377182,-0.9838867,-0.111816406,-0.15625,9.94873,1.0986328,3.112793,0.0,0.0,0.0,-144.2395,78.12927,-134.0387
2026-03-22 17:39:37.270,1774172377270,1774172377270,-0.98583984,-0.11621094,-0.15771484,10.192871,1.5258789,3.2958984,0.0,0.0,0.0,-144.2395,78.12927,-134.0387
2026-03-22 17:39:37.282,1774172377282,1774172377282,-0.98583984,-0.11621094,-0.15771484,10.192871,1.5258789,3.2958984,0.0,0.0,0.0,-144.78882,78.239136,-135.68115
