DateTime,UnixTimestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Roll,Pitch,Yaw
2026-03-22 17:23:42.115,1774171422115,1774171422115,-0.9824219,-0.21044922,0.12597656,18.676758,-7.751465,-4.5166016,0.0,0.0,0.0,-71.8396,78.359985,-153.0011
2026-03-22 17:23:42.127,1774171422127,1774171422127,-0.9824219,-0.21044922,0.12597656,18.676758,-7.751465,-4.5166016,0.0,0.0,0.0,-69.13147,77.84912,-154.37439
2026-03-22 17:23:42.215,1774171422215,1774171422215,-0.9941406,-0.16503906,0.08935547,5.126953,-3.8452148,-2.4414062,0.0,0.0,0.0,-69.13147,77.84912,-154.37439
2026-03-22 17:23:42.226,1774171422226,1774171422226,-0.9941406,-0.16503906,0.08935547,5.126953,-3.8452148,-2.4414062,0.0,0.0,0.0,-66.40137,77.266846,-153.58887
2026-03-22 17:23:42.315,1774171422315,1774171422315,-0.9609375,-0.17041016,0.0546875,-5.3100586,-0.30517578,1.0986328,0.0,0.0,0.0,-66.40137,77.266846,-153.58887
2026-03-22 17:23:42.326,1774171422326,1774171422326,-0.9609375,-0.17041016,0.0546875,-5.3100586,-0.30517578,1.0986328,0.0,0.0,0.0,-65.54443,77.36023,-152.78687
2026-03-22 17:23:42.414,1774171422414,1774171422414,-0.98339844,-0.16894531,0.03173828,-8.056641,-11.230469,0.0,0.0,0.0,0.0,-65.54443,77.36023,-152.78687
2026-03-22 17:23:42.426,1774171422426,1774171422426,-0.98339844,-0.16894531,0.03173828,-8.056641,-11.230469,0.0,0.0,0.0,0.0,-63.896484,77.16797,-150.24902
2026-03-22 17:23:42.514,1774171422514,1774171422514,-0.9785156,-0.19335938,0.045410156,-11.962891,-7.6904297,1.2207031,0.0,0.0,0.0,-63.896484,77.16797,-150.24902
2026-03-22 17:23:42.526,1774171422526,1774171422526,-0.9785156,-0.19335938,0.045410156,-11.962891,-7.6904297,1.2207031,0.0,0.0,0.0,-61.78711,76.99768,-146.17859
2026-03-22 17:23:42.614,1774171422614,1774171422614,-0.99316406,-0.18017578,0.013671875,-14.587402,-4.5166016,-3.540039,0.0,0.0,0.0,-61.78711,76.99768,-146.17859
2026-03-22 17:23:42.625,1774171422625,1774171422625,-0.99316406,-0.18017578,0.013671875,-14.587402,-4.5166016,-3.540039,0.0,0.0,0.0,-61.6333,76.63513,-143.54187
2026-03-22 17:23:42.714,1774171422714,1774171422714,-1.0727539,-0.20410156,0.119140625,-7.1411133,17.822266,-5.859375,0.0,0.0,0.0,-61.6333,76.63513,-143.54187
2026-03-22 17:23:42.725,1774171422725,1774171422725,-1.0727539,-0.20410156,0.119140625,-7.1411133,17.822266,-5.859375,0.0,0.0,0.0,-68.80737,76.66809,-148.4253
2026-03-22 17:23:42.813,1774171422813,1774171422813,-0.9707031,-0.19580078,0.2211914,-6.1035156,-7.751465,7.873535,0.0,0.0,0.0,-68.80737,76.66809,-148.4253
2026-03-22 17:23:42.825,1774171422825,1774171422825,-0.9707031,-0.19580078,0.2211914,-6.1035156,-7.751465,7.873535,0.0,0.0,0.0,-70.10925,76.92078,-150.03479
2026-03-22 17:23:42.913,1774171422913,1774171422913,-0.89941406,-0.1953125,0.13964844,-12.573242,6.0424805,7.2631836,0.0,0.0,0.0,-70.10925,76.92078,-150.03479
2026-03-22 17:23:42.924,1774171422924,1774171422924,-0.89941406,-0.1953125,0.13964844,-12.573242,6.0424805,7.2631836,0.0,0.0,0.0,-67.25281,77.36572,-147.15088
2026-03-22 17:23:43.013,1774171423013,1774171423013,-0.99609375,-0.23876953,0.234375,-23.31543,-14.099121,8.483887,0.0,0.0,0.0,-67.25281,77.36572,-147.15088
2026-03-22 17:23:43.024,1774171423024,1774171423024,-0.99609375,-0.23876953,0.234375,-23.31543,-14.099121,8.483887,0.0,0.0,0.0,-66.483765,77.88757,-144.86572
2026-03-22 17:23:43.112,1774171423112,1774171423112,-0.9765625,-0.09814453,0.009277344,-2.0141602,-6.713867,13.671875,0.0,0.0,0.0,-66.483765,77.88757,-144.86572
2026-03-22 17:23:43.124,1774171423124,1774171423124,-0.9765625,-0.09814453,0.009277344,-2.0141602,-6.713867,13.671875,0.0,0.0,0.0,-55.321655,77.95349,-132.67639
2026-03-22 17:23:43.212,1774171423212,1774171423212,-0.93115234,-0.2578125,0.13378906,10.070801,-1.159668,2.6245117,0.0,0.0,0.0,-55.321655,77.95349,-132.67639
2026-03-22 17:23:43.224,1774171423224,1774171423224,-0.93115234,-0.2578125,0.13378906,10.070801,-1.159668,2.6245117,0.0,0.0,0.0,-54.14612,78.62366,-132.4347
2026-03-22 17:23:43.312,1774171423312,1774171423312,-1.0009766,-0.17236328,0.078125,10.559082,-1.8920898,-2.2583008,0.0,0.0,0.0,-54.14612,78.62366,-132.4347
2026-03-22 17:23:43.323,1774171423323,1774171423323,-1.0009766,-0.17236328,0.078125,10.559082,-1.8920898,-2.2583008,0.0,0.0,0.0,-52.992554,78.17322,-131.87988
2026-03-22 17:23:43.412,1774171423412,1774171423412,-0.9633789,-0.17041016,0.060058594,11.901855,-0.18310547,-2.0141602,0.0,0.0,0.0,-52.992554,78.17322,-131.87988
2026-03-22 17:23:43.423,1774171423423,1774171423423,-0.9633789,-0.17041016,0.060058594,11.901855,-0.18310547,-2.0141602,0.0,0.0,0.0,-52.476196,77.926025,-131.89636
2026-03-22 17:23:43.511,1774171423511,1774171423511,-1.0019531,-0.15722656,0.07128906,11.352539,-1.4038086,-1.4648438,0.0,0.0,0.0,-52.476196,77.926025,-131.89636
2026-03-22 17:23:43.523,1774171423523,1774171423523,-1.0019531,-0.15722656,0.07128906,11.352539,-1.4038086,-1.4648438,0.0,0.0,0.0,-52.487183,77.7832,-132.27539
2026-03-22 17:23:43.611,1774171423611,1774171423611,-0.97558594,-0.23388672,0.05419922,2.0751953,7.385254,-8.544922,0.0,0.0,0.0,-52.487183,77.7832,-132.27539
2026-03-22 17:23:43.622,1774171423622,1774171423622,-0.97558594,-0.23388672,0.05419922,2.0751953,7.385254,-8.544922,0.0,0.0,0.0,-54.157104,77.51953,-133.7915
2026-03-22 17:23:43.711,1774171423711,1774171423711,-1.0629883,-0.19042969,0.23242188,-5.3100586,6.0424805,-3.1738281,0.0,0.0,0.0,-54.157104,77.51953,-133.7915
