DateTime,UnixTimestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Roll,Pitch,Yaw
2026-03-22 17:20:41.766,1774171241766,1774171241766,-0.8300781,-0.21728516,0.2602539,4.0893555,2.8076172,7.751465,0.0,0.0,0.0,-52.22351,76.18469,-136.8512
2026-03-22 17:20:41.777,1774171241777,1774171241777,-0.8300781,-0.21728516,0.2602539,4.0893555,2.8076172,7.751465,0.0,0.0,0.0,-47.6532,76.83838,-133.53333
2026-03-22 17:20:41.866,1774171241866,1774171241866,-0.9951172,-0.1459961,0.31445312,-1.5869141,-17.8833,8.239746,0.0,0.0,0.0,-47.6532,76.83838,-133.53333
2026-03-22 17:20:41.877,1774171241877,1774171241877,-0.9951172,-0.1459961,0.31445312,-1.5869141,-17.8833,8.239746,0.0,0.0,0.0,-43.54431,76.81091,-129.56726
2026-03-22 17:20:41.965,1774171241965,1774171241965,-0.9296875,-0.21923828,0.059570312,8.483887,-16.723633,4.4555664,0.0,0.0,0.0,-43.54431,76.81091,-129.56726
2026-03-22 17:20:41.977,1774171241977,1774171241977,-0.9296875,-0.21923828,0.059570312,8.483887,-16.723633,4.4555664,0.0,0.0,0.0,-32.277832,74.91577,-118.85559
2026-03-22 17:20:42.065,1774171242065,1774171242065,-0.9399414,-0.20166016,0.2915039,6.286621,5.004883,-6.3476562,0.0,0.0,0.0,-32.277832,74.91577,-118.85559
2026-03-22 17:20:42.077,1774171242077,1774171242077,-0.9399414,-0.20166016,0.2915039,6.286621,5.004883,-6.3476562,0.0,0.0,0.0,-34.716797,75.15747,-122.27234
2026-03-22 17:20:42.165,1774171242165,1774171242165,-0.98535156,-0.13964844,0.16113281,7.873535,-13.305664,-1.4648438,0.0,0.0,0.0,-34.716797,75.15747,-122.27234
2026-03-22 17:20:42.176,1774171242176,1774171242176,-0.98535156,-0.13964844,0.16113281,7.873535,-13.305664,-1.4648438,0.0,0.0,0.0,-33.936768,74.13025,-122.684326
2026-03-22 17:20:42.264,1774171242264,1774171242264,-1.0107422,-0.1616211,0.19189453,9.94873,10.131836,-4.0893555,0.0,0.0,0.0,-33.936768,74.13025,-122.684326
2026-03-22 17:20:42.276,1774171242276,1774171242276,-1.0107422,-0.1616211,0.19189453,9.94873,10.131836,-4.0893555,0.0,0.0,0.0,-34.519043,74.06433,-124.107056
2026-03-22 17:20:42.364,1774171242364,1774171242364,-0.9423828,-0.22509766,0.100097656,-16.235352,-7.9345703,9.155273,0.0,0.0,0.0,-34.519043,74.06433,-124.107056
2026-03-22 17:20:42.376,1774171242376,1774171242376,-0.9423828,-0.22509766,0.100097656,-16.235352,-7.9345703,9.155273,0.0,0.0,0.0,-33.14026,74.42139,-122.21741
2026-03-22 17:20:42.464,1774171242464,1774171242464,-0.953125,-0.21923828,0.15234375,-28.808594,-9.643555,-2.5024414,0.0,0.0,0.0,-33.14026,74.42139,-122.21741
2026-03-22 17:20:42.475,1774171242475,1774171242475,-0.953125,-0.21923828,0.15234375,-28.808594,-9.643555,-2.5024414,0.0,0.0,0.0,-34.244385,74.11377,-120.338745
2026-03-22 17:20:42.563,1774171242563,1774171242563,-1.0166016,-0.14697266,0.25048828,-20.446777,14.953613,-8.605957,0.0,0.0,0.0,-34.244385,74.11377,-120.338745
2026-03-22 17:20:42.575,1774171242575,1774171242575,-1.0166016,-0.14697266,0.25048828,-20.446777,14.953613,-8.605957,0.0,0.0,0.0,-39.18274,73.78967,-121.34949
2026-03-22 17:20:42.663,1774171242663,1774171242663,-1.0078125,-0.05078125,0.31689453,3.112793,4.9438477,2.0751953,0.0,0.0,0.0,-39.18274,73.78967,-121.34949
2026-03-22 17:20:42.675,1774171242675,1774171242675,-1.0078125,-0.05078125,0.31689453,3.112793,4.9438477,2.0751953,0.0,0.0,0.0,-43.989258,74.470825,-125.68909
2026-03-22 17:20:42.763,1774171242763,1774171242763,-0.92285156,-0.171875,0.25195312,15.74707,12.939453,-6.7749023,0.0,0.0,0.0,-43.989258,74.470825,-125.68909
2026-03-22 17:20:42.774,1774171242774,1774171242774,-0.92285156,-0.171875,0.25195312,15.74707,12.939453,-6.7749023,0.0,0.0,0.0,-43.7146,74.558716,-128.5675
2026-03-22 17:20:42.863,1774171242863,1774171242863,-1.0102539,-0.13330078,0.29052734,-1.4648438,-2.746582,-1.2817383,0.0,0.0,0.0,-43.7146,74.558716,-128.5675
2026-03-22 17:20:42.874,1774171242874,1774171242874,-1.0102539,-0.13330078,0.29052734,-1.4648438,-2.746582,-1.2817383,0.0,0.0,0.0,-45.302124,74.42688,-132.20947
2026-03-22 17:20:42.962,1774171242962,1774171242962,-0.953125,-0.12060547,0.057617188,-10.864258,-0.4272461,4.1503906,0.0,0.0,0.0,-45.302124,74.42688,-132.20947
2026-03-22 17:20:42.974,1774171242974,1774171242974,-0.953125,-0.12060547,0.057617188,-10.864258,-0.4272461,4.1503906,0.0,0.0,0.0,-41.49536,73.948975,-128.25989
2026-03-22 17:20:43.062,1774171243062,1774171243062,-0.9604492,-0.12695312,0.20605469,-6.958008,-1.2817383,4.9438477,0.0,0.0,0.0,-41.49536,73.948975,-128.25989
2026-03-22 17:20:43.074,1774171243074,1774171243074,-0.9604492,-0.12695312,0.20605469,-6.958008,-1.2817383,4.9438477,0.0,0.0,0.0,-43.379517,74.52576,-130.20447
2026-03-22 17:20:43.162,1774171243162,1774171243162,-0.98095703,-0.18457031,0.09814453,-13.916016,-7.6904297,13.73291,0.0,0.0,0.0,-43.379517,74.52576,-130.20447
2026-03-22 17:20:43.173,1774171243173,1774171243173,-0.98095703,-0.18457031,0.09814453,-13.916016,-7.6904297,13.73291,0.0,0.0,0.0,-38.485107,74.65759,-124.4751
2026-03-22 17:20:43.261,1774171243261,1774171243261,-0.95751953,-0.16699219,0.15185547,-9.094238,5.065918,-2.6855469,0.0,0.0,0.0,-38.485107,74.65759,-124.4751
2026-03-22 17:20:43.273,1774171243273,1774171243273,-0.95751953,-0.16699219,0.15185547,-9.094238,5.065918,-2.6855469,0.0,0.0,0.0,-38.8916,74.98169,-123.24463
2026-03-22 17:20:43.361,1774171243361,1774171243361,-1.003418,-0.13916016,0.084472656,-13.977051,1.3427734,-3.540039,0.0,0.0,0.0,-38.8916,74.98169,-123.24463
