DateTime,UnixTimestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Roll,Pitch,Yaw
2026-03-22 17:22:42.001,1774171362001,1774171362001,-0.9892578,-0.18798828,0.025878906,0.061035156,-5.126953,-2.319336,0.0,0.0,0.0,-63.19336,79.799194,69.16443
2026-03-22 17:22:42.013,1774171362013,1774171362013,-0.9892578,-0.18798828,0.025878906,0.061035156,-5.126953,-2.319336,0.0,0.0,0.0,-60.45227,79.20593,72.14172
2026-03-22 17:22:42.101,1774171362101,1774171362101,-0.9892578,-0.16992188,0.011230469,-4.211426,3.6010742,-4.211426,0.0,0.0,0.0,-60.45227,79.20593,72.14172
2026-03-22 17:22:42.113,1774171362113,1774171362113,-0.9892578,-0.16992188,0.011230469,-4.211426,3.6010742,-4.211426,0.0,0.0,0.0,-62.402344,78.93677,71.39465
2026-03-22 17:22:42.201,1774171362201,1774171362201,-1.0966797,-0.24804688,0.07324219,-5.3710938,20.202637,-7.6293945,0.0,0.0,0.0,-62.402344,78.93677,71.39465
2026-03-22 17:22:42.212,1774171362212,1774171362212,-1.0966797,-0.24804688,0.07324219,-5.3710938,20.202637,-7.6293945,0.0,0.0,0.0,-72.35596,78.95874,62.644043
2026-03-22 17:22:42.301,1774171362301,1774171362301,-0.97021484,-0.12792969,0.14941406,0.061035156,5.859375,-4.9438477,0.0,0.0,0.0,-72.35596,78.95874,62.644043
2026-03-22 17:22:42.312,1774171362312,1774171362312,-0.97021484,-0.12792969,0.14941406,0.061035156,5.859375,-4.9438477,0.0,0.0,0.0,-79.365234,78.38196,54.942627
2026-03-22 17:22:42.400,1774171362400,1774171362400,-0.9003906,-0.118652344,0.12207031,18.737793,7.751465,-7.3242188,0.0,0.0,0.0,-79.365234,78.38196,54.942627
2026-03-22 17:22:42.412,1774171362412,1774171362412,-0.9003906,-0.118652344,0.12207031,18.737793,7.751465,-7.3242188,0.0,0.0,0.0,-80.59021,78.184204,51.14685
2026-03-22 17:22:42.500,1774171362500,1774171362500,-1.0239258,-0.19433594,0.10107422,14.099121,-9.94873,-5.6152344,0.0,0.0,0.0,-80.59021,78.184204,51.14685
2026-03-22 17:22:42.511,1774171362511,1774171362511,-1.0239258,-0.19433594,0.10107422,14.099121,-9.94873,-5.6152344,0.0,0.0,0.0,-76.15173,77.45361,51.536865
2026-03-22 17:22:42.600,1774171362600,1774171362600,-0.96777344,-0.19384766,0.07421875,8.422852,-1.0375977,-4.5776367,0.0,0.0,0.0,-76.15173,77.45361,51.536865
2026-03-22 17:22:42.611,1774171362611,1774171362611,-0.96777344,-0.19384766,0.07421875,8.422852,-1.0375977,-4.5776367,0.0,0.0,0.0,-72.65259,76.90979,52.70691
2026-03-22 17:22:42.699,1774171362699,1774171362699,-0.95214844,-0.15820312,0.052246094,-1.0986328,-3.0517578,0.4272461,0.0,0.0,0.0,-72.65259,76.90979,52.70691
2026-03-22 17:22:42.711,1774171362711,1774171362711,-0.95214844,-0.15820312,0.052246094,-1.0986328,-3.0517578,0.4272461,0.0,0.0,0.0,-71.56494,76.84387,52.9541
2026-03-22 17:22:42.799,1774171362799,1774171362799,-0.97509766,-0.20458984,0.029296875,-10.803223,-12.023926,1.7089844,0.0,0.0,0.0,-71.56494,76.84387,52.9541
2026-03-22 17:22:42.810,1774171362810,1774171362810,-0.97509766,-0.20458984,0.029296875,-10.803223,-12.023926,1.7089844,0.0,0.0,0.0,-68.37341,76.84387,56.826782
2026-03-22 17:22:42.899,1774171362899,1774171362899,-0.9892578,-0.20410156,0.009765625,-14.282227,-6.958008,-0.5493164,0.0,0.0,0.0,-68.37341,76.84387,56.826782
2026-03-22 17:22:42.910,1774171362910,1774171362910,-0.9892578,-0.20410156,0.009765625,-14.282227,-6.958008,-0.5493164,0.0,0.0,0.0,-66.297,76.61865,60.84778
2026-03-22 17:22:42.998,1774171362998,1774171362998,-0.99072266,-0.1586914,0.011230469,-12.390137,-1.4038086,-1.8310547,0.0,0.0,0.0,-66.297,76.61865,60.84778
2026-03-22 17:22:43.010,1774171363010,1774171363010,-0.99072266,-0.1586914,0.011230469,-12.390137,-1.4038086,-1.8310547,0.0,0.0,0.0,-67.456055,76.4978,61.743164
2026-03-22 17:22:43.098,1774171363098,1774171363098,-1.0786133,-0.19238281,0.0,-3.112793,22.766113,-2.5024414,0.0,0.0,0.0,-67.456055,76.4978,61.743164
2026-03-22 17:22:43.110,1774171363110,1774171363110,-1.0786133,-0.19238281,0.0,-3.112793,22.766113,-2.5024414,0.0,0.0,0.0,-73.064575,76.78894,58.024292
2026-03-22 17:22:43.198,1774171363198,1774171363198,-0.984375,-0.17041016,0.16308594,17.700195,4.638672,2.319336,0.0,0.0,0.0,-73.064575,76.78894,58.024292
2026-03-22 17:22:43.209,1774171363209,1774171363209,-0.984375,-0.17041016,0.16308594,17.700195,4.638672,2.319336,0.0,0.0,0.0,-79.93103,77.29431,50.01526
2026-03-22 17:22:43.297,1774171363297,1774171363297,-0.8564453,-0.27490234,0.1303711,6.4086914,5.6762695,7.9956055,0.0,0.0,0.0,-79.93103,77.29431,50.01526
2026-03-22 17:22:43.309,1774171363309,1774171363309,-0.8564453,-0.27490234,0.1303711,6.4086914,5.6762695,7.9956055,0.0,0.0,0.0,-77.8656,78.05237,49.432983
