DateTime,UnixTimestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Roll,Pitch,Yaw
2026-04-20 00:06:50.624,1776614810624,-0.9873047,-0.16113281,-0.014160156,-0.24414062,1.5869141,0.0,0.0,0.0,0.0,-96.95984,80.46387,-160.1477
2026-04-20 00:06:50.636,1776614810636,-0.9873047,-0.16113281,-0.014160156,-0.24414062,1.5869141,0.0,0.0,0.0,0.0,-97.89368,80.425415,-161.30127
2026-04-20 00:06:50.724,1776614810724,-0.9873047,-0.16113281,-0.016601562,-0.36621094,1.159668,0.0,0.0,0.0,0.0,-97.89368,80.425415,-161.30127
2026-04-20 00:06:50.735,1776614810735,-0.9873047,-0.16113281,-0.016601562,-0.36621094,1.159668,0.0,0.0,0.0,0.0,-98.64075,80.40344,-162.29004
2026-04-20 00:06:50.824,1776614810824,-0.98876953,-0.16210938,-0.018066406,-0.30517578,0.8544922,0.0,0.0,0.0,0.0,-98.64075,80.40344,-162.29004
2026-04-20 00:06:50.835,1776614810835,-0.98876953,-0.16210938,-0.018066406,-0.30517578,0.8544922,0.0,0.0,0.0,0.0,-99.21753,80.38147,-163.10303
2026-04-20 00:06:50.923,1776614810923,-0.9863281,-0.16308594,-0.020507812,-0.18310547,0.8544922,0.0,0.0,0.0,0.0,-99.21753,80.38147,-163.10303
2026-04-20 00:06:50.935,1776614810935,-0.9863281,-0.16308594,-0.020507812,-0.18310547,0.8544922,0.0,0.0,0.0,0.0,-99.58557,80.36499,-163.70178
2026-04-20 00:06:51.023,1776614811023,-0.9868164,-0.16259766,-0.022460938,-0.30517578,1.2817383,0.0,0.0,0.0,0.0,-99.58557,80.36499,-163.70178
2026-04-20 00:06:51.035,1776614811035,-0.9868164,-0.16259766,-0.022460938,-0.30517578,1.2817383,0.0,0.0,0.0,0.0,-100.01404,80.34302,-164.3335
2026-04-20 00:06:51.123,1776614811123,-0.98535156,-0.16308594,-0.020996094,-0.12207031,0.24414062,0.0,0.0,0.0,0.0,-100.01404,80.34302,-164.3335
2026-04-20 00:06:51.135,1776614811135,-0.98535156,-0.16308594,-0.020996094,-0.12207031,0.24414062,0.0,0.0,0.0,0.0,-100.43701,80.32654,-164.96521
2026-04-20 00:06:51.222,1776614811222,-0.9824219,-0.16503906,-0.022460938,0.30517578,-1.5258789,0.0,0.0,0.0,0.0,-100.43701,80.32654,-164.96521
2026-04-20 00:06:51.235,1776614811235,-0.9824219,-0.16503906,-0.022460938,0.30517578,-1.5258789,0.0,0.0,0.0,0.0,-99.84375,80.337524,-164.58618
2026-04-20 00:06:51.322,1776614811322,-0.98779297,-0.1665039,-0.020996094,-0.30517578,-2.319336,0.4272461,0.0,0.0,0.0,-99.84375,80.337524,-164.58618
2026-04-20 00:06:51.334,1776614811334,-0.98779297,-0.1665039,-0.020996094,-0.30517578,-2.319336,0.4272461,0.0,0.0,0.0,-98.78357,80.37598,-163.70728
2026-04-20 00:06:51.422,1776614811422,-0.9873047,-0.15917969,-0.011230469,0.12207031,-2.0141602,0.30517578,0.0,0.0,0.0,-98.78357,80.37598,-163.70728
2026-04-20 00:06:51.433,1776614811433,-0.9873047,-0.15917969,-0.011230469,0.12207031,-2.0141602,0.30517578,0.0,0.0,0.0,-97.48718,80.408936,-162.53723
2026-04-20 00:06:51.522,1776614811522,-0.9863281,-0.16015625,-0.015136719,-0.061035156,-0.6713867,0.12207031,0.0,0.0,0.0,-97.48718,80.408936,-162.53723
2026-04-20 00:06:51.533,1776614811533,-0.9863281,-0.16015625,-0.015136719,-0.061035156,-0.6713867,0.12207031,0.0,0.0,0.0,-96.45447,80.45288,-161.6034
2026-04-20 00:06:51.621,1776614811621,-0.9902344,-0.15917969,-0.009277344,0.0,-0.5493164,0.061035156,0.0,0.0,0.0,-96.45447,80.45288,-161.6034
2026-04-20 00:06:51.633,1776614811633,-0.9902344,-0.15917969,-0.009277344,0.0,-0.5493164,0.061035156,0.0,0.0,0.0,-96.15234,80.458374,-161.42761
2026-04-20 00:06:51.721,1776614811721,-0.9873047,-0.16113281,-0.0107421875,0.30517578,0.0,0.0,0.0,0.0,0.0,-96.15234,80.458374,-161.42761
2026-04-20 00:06:51.732,1776614811732,-0.9873047,-0.16113281,-0.0107421875,0.30517578,0.0,0.0,0.0,0.0,0.0,-95.76782,80.47485,-161.14197
2026-04-20 00:06:51.821,1776614811821,-0.9892578,-0.1616211,-0.010253906,0.0,-0.24414062,0.18310547,0.0,0.0,0.0,-95.76782,80.47485,-161.14197
2026-04-20 00:06:51.832,1776614811832,-0.9892578,-0.1616211,-0.010253906,0.0,-0.24414062,0.18310547,0.0,0.0,0.0,-95.51514,80.48584,-161.02661
2026-04-20 00:06:51.920,1776614811920,-0.9892578,-0.16259766,-0.0078125,-0.12207031,0.0,0.12207031,0.0,0.0,0.0,-95.51514,80.48584,-161.02661
2026-04-20 00:06:51.932,1776614811932,-0.9892578,-0.16259766,-0.0078125,-0.12207031,0.0,0.12207031,0.0,0.0,0.0,-95.355835,80.496826,-161.02661
2026-04-20 00:06:52.020,1776614812020,-0.98876953,-0.1616211,-0.0087890625,0.0,0.12207031,0.061035156,0.0,0.0,0.0,-95.355835,80.496826,-161.02661
2026-04-20 00:06:52.032,1776614812032,-0.98876953,-0.1616211,-0.0087890625,0.0,0.12207031,0.061035156,0.0,0.0,0.0,-95.20752,80.496826,-161.04309
2026-04-20 00:06:52.120,1776614812120,-0.9897461,-0.16210938,-0.0078125,0.0,-0.4272461,0.18310547,0.0,0.0,0.0,-95.20752,80.496826,-161.04309
2026-04-20 00:06:52.131,1776614812131,-0.9897461,-0.16210938,-0.0078125,0.0,-0.4272461,0.18310547,0.0,0.0,0.0,-94.97681,80.50781,-160.97717
2026-04-20 00:06:52.220,1776614812220,-0.9897461,-0.16113281,-0.005859375,0.061035156,0.0,0.0,0.0,0.0,0.0,-94.97681,80.50781,-160.97717
2026-04-20 00:06:52.231,1776614812231,-0.9897461,-0.16113281,-0.005859375,0.061035156,0.0,0.0,0.0,0.0,0.0,-94.80652,80.50781,-160.9607
2026-04-20 00:06:52.319,1776614812319,-0.9892578,-0.16455078,-0.013671875,0.79345703,0.4272461,0.0,0.0,0.0,0.0,-94.80652,80.50781,-160.9607
2026-04-20 00:06:52.331,1776614812331,-0.9892578,-0.16455078,-0.013671875,0.79345703,0.4272461,0.0,0.0,0.0,0.0,-94.817505,80.50232,-161.16394
2026-04-20 00:06:52.419,1776614812419,-0.99365234,-0.1616211,-0.0043945312,-0.36621094,1.4038086,-0.061035156,0.0,0.0,0.0,-94.817505,80.50232,-161.16394
2026-04-20 00:06:52.430,1776614812430,-0.99365234,-0.1616211,-0.0043945312,-0.36621094,1.4038086,-0.061035156,0.0,0.0,0.0,-95.894165,80.44739,-162.46582
2026-04-20 00:06:52.519,1776614812519,-0.984375,-0.15820312,-0.010253906,0.48828125,4.699707,-0.61035156,0.0,0.0,0.0,-95.894165,80.44739,-162.46582
2026-04-20 00:06:52.530,1776614812530,-0.984375,-0.15820312,-0.010253906,0.48828125,4.699707,-0.61035156,0.0,0.0,0.0,-97.38281,80.39795,-164.11926
2026-04-20 00:06:52.618,1776614812618,-0.9892578,-0.1616211,-0.021484375,0.18310547,2.746582,-0.36621094,0.0,0.0,0.0,-97.38281,80.39795,-164.11926
2026-04-20 00:06:52.630,1776614812630,-0.9892578,-0.1616211,-0.021484375,0.18310547,2.746582,-0.36621094,0.0,0.0,0.0,-98.898926,80.33203,-165.92651
2026-04-20 00:06:52.718,1776614812718,-0.9868164,-0.1640625,-0.015136719,-0.061035156,1.7700195,0.0,0.0,0.0,0.0,-98.898926,80.33203,-165.92651
2026-04-20 00:06:52.730,1776614812730,-0.9868164,-0.1640625,-0.015136719,-0.061035156,1.7700195,0.0,0.0,0.0,0.0,-100.129395,80.28259,-167.43164
2026-04-20 00:06:52.818,1776614812818,-0.98535156,-0.1616211,-0.027832031,0.24414062,2.5634766,-0.24414062,0.0,0.0,0.0,-100.129395,80.28259,-167.43164
2026-04-20 00:06:52.829,1776614812829,-0.98535156,-0.1616211,-0.027832031,0.24414062,2.5634766,-0.24414062,0.0,0.0,0.0,-100.79956,80.24414,-168.33801
2026-04-20 00:06:52.918,1776614812918,-0.9892578,-0.16601562,-0.026855469,0.12207031,2.380371,-0.30517578,0.0,0.0,0.0,-100.79956,80.24414,-168.33801
2026-04-20 00:06:52.929,1776614812929,-0.9892578,-0.16601562,-0.026855469,0.12207031,2.380371,-0.30517578,0.0,0.0,0.0,-102.01355,80.183716,-169.78271
2026-04-20 00:06:53.017,1776614813017,-0.98535156,-0.16308594,-0.032714844,-0.12207031,1.8920898,0.0,0.0,0.0,0.0,-102.01355,80.183716,-169.78271
2026-04-20 00:06:53.029,1776614813029,-0.98535156,-0.16308594,-0.032714844,-0.12207031,1.8920898,0.0,0.0,0.0,0.0,-102.74963,80.128784,-170.78247
2026-04-20 00:06:53.117,1776614813117,-0.9868164,-0.16503906,-0.032226562,-0.18310547,1.7700195,0.0,0.0,0.0,0.0,-102.74963,80.128784,-170.78247
2026-04-20 00:06:53.129,1776614813129,-0.9868164,-0.16503906,-0.032226562,-0.18310547,1.7700195,0.0,0.0,0.0,0.0,-103.63403,80.08484,-171.90308
2026-04-20 00:06:53.217,1776614813217,-0.9863281,-0.16503906,-0.037109375,-0.12207031,1.4038086,-0.061035156,0.0,0.0,0.0,-103.63403,80.08484,-171.90308
2026-04-20 00:06:53.228,1776614813228,-0.9863281,-0.16503906,-0.037109375,-0.12207031,1.4038086,-0.061035156,0.0,0.0,0.0,-104.28772,80.05188,-172.7655
2026-04-20 00:06:53.316,1776614813316,-0.9848633,-0.16503906,-0.03564453,-0.24414062,0.30517578,0.061035156,0.0,0.0,0.0,-104.28772,80.05188,-172.7655
2026-04-20 00:06:53.328,1776614813328,-0.9848633,-0.16503906,-0.03564453,-0.24414062,0.30517578,0.061035156,0.0,0.0,0.0,-104.732666,80.024414,-173.41919
2026-04-20 00:06:53.416,1776614813416,-0.9873047,-0.16699219,-0.036132812,0.12207031,-0.7324219,0.12207031,0.0,0.0,0.0,-104.732666,80.024414,-173.41919
2026-04-20 00:06:53.428,1776614813428,-0.9873047,-0.16699219,-0.036132812,0.12207031,-0.7324219,0.12207031,0.0,0.0,0.0,-104.51294,80.04089,-173.39172
2026-04-20 00:06:53.516,1776614813516,-0.9868164,-0.16699219,-0.041992188,-0.48828125,-0.12207031,0.36621094,0.0,0.0,0.0,-104.51294,80.04089,-173.39172
2026-04-20 00:06:53.528,1776614813528,-0.9868164,-0.16699219,-0.041992188,-0.48828125,-0.12207031,0.36621094,0.0,0.0,0.0,-104.452515,80.04639,-173.50159
2026-04-20 00:06:53.616,1776614813616,-0.98583984,-0.1640625,-0.032226562,0.18310547,-0.9765625,0.24414062,0.0,0.0,0.0,-104.452515,80.04639,-173.50159
2026-04-20 00:06:53.628,1776614813628,-0.98583984,-0.1640625,-0.032226562,0.18310547,-0.9765625,0.24414062,0.0,0.0,0.0,-104.194336,80.06836,-173.4137
2026-04-20 00:06:53.715,1776614813715,-0.9794922,-0.16455078,-0.03125,0.79345703,-1.5258789,0.0,0.0,0.0,0.0,-104.194336,80.06836,-173.4137
2026-04-20 00:06:53.727,1776614813727,-0.9794922,-0.16455078,-0.03125,0.79345703,-1.5258789,0.0,0.0,0.0,0.0,-103.0957,80.1178,-172.50732
2026-04-20 00:06:53.815,1776614813815,-0.9873047,-0.1640625,-0.03173828,0.61035156,-2.0751953,0.12207031,0.0,0.0,0.0,-103.0957,80.1178,-172.50732
2026-04-20 00:06:53.826,1776614813826,-0.9873047,-0.1640625,-0.03173828,0.61035156,-2.0751953,0.12207031,0.0,0.0,0.0,-101.56311,80.16724,-171.156
2026-04-20 00:06:53.915,1776614813915,-0.9848633,-0.16455078,-0.022460938,0.7324219,-1.4038086,-0.12207031,0.0,0.0,0.0,-101.56311,80.16724,-171.156
2026-04-20 00:06:53.926,1776614813926,-0.9848633,-0.16455078,-0.022460938,0.7324219,-1.4038086,-0.12207031,0.0,0.0,0.0,-100.129395,80.21118,-169.82117
2026-04-20 00:06:54.014,1776614814014,-0.98779297,-0.1640625,-0.020507812,0.12207031,-1.5258789,0.061035156,0.0,0.0,0.0,-100.129395,80.21118,-169.82117
2026-04-20 00:06:54.026,1776614814026,-0.98779297,-0.1640625,-0.020507812,0.12207031,-1.5258789,0.061035156,0.0,0.0,0.0,-98.98132,80.25513,-168.75
2026-04-20 00:06:54.114,1776614814114,-0.98828125,-0.16357422,-0.014160156,0.0,-1.8310547,0.24414062,0.0,0.0,0.0,-98.98132,80.25513,-168.75
2026-04-20 00:06:54.126,1776614814126,-0.98828125,-0.16357422,-0.014160156,0.0,-1.8310547,0.24414062,0.0,0.0,0.0,-98.00354,80.29358,-167.87659
2026-04-20 00:06:54.214,1776614814214,-0.9873047,-0.16259766,-0.015136719,-0.061035156,-1.0375977,0.24414062,0.0,0.0,0.0,-98.00354,80.29358,-167.87659
2026-04-20 00:06:54.225,1776614814225,-0.9873047,-0.16259766,-0.015136719,-0.061035156,-1.0375977,0.24414062,0.0,0.0,0.0,-96.99829,80.32654,-166.9867
2026-04-20 00:06:54.314,1776614814314,-0.9868164,-0.16503906,-0.011230469,-0.24414062,-0.12207031,0.12207031,0.0,0.0,0.0,-96.99829,80.32654,-166.9867
2026-04-20 00:06:54.325,1776614814325,-0.9868164,-0.16503906,-0.011230469,-0.24414062,-0.12207031,0.12207031,0.0,0.0,0.0,-96.49841,80.354004,-166.5747
2026-04-20 00:06:54.413,1776614814413,-0.98779297,-0.16357422,-0.0126953125,-0.30517578,-0.24414062,0.12207031,0.0,0.0,0.0,-96.49841,80.354004,-166.5747
2026-04-20 00:06:54.425,1776614814425,-0.98779297,-0.16357422,-0.0126953125,-0.30517578,-0.24414062,0.12207031,0.0,0.0,0.0,-96.23474,80.36499,-166.43188
2026-04-20 00:06:54.513,1776614814513,-0.98583984,-0.1640625,-0.0087890625,0.6713867,0.30517578,-0.18310547,0.0,0.0,0.0,-96.23474,80.36499,-166.43188
2026-04-20 00:06:54.524,1776614814524,-0.98583984,-0.1640625,-0.0087890625,0.6713867,0.30517578,-0.18310547,0.0,0.0,0.0,-95.93811,80.37598,-166.26709
2026-04-20 00:06:54.613,1776614814613,-0.9897461,-0.16552734,-0.020019531,-0.91552734,-1.3427734,0.61035156,0.0,0.0,0.0,-95.93811,80.37598,-166.26709
2026-04-20 00:06:54.624,1776614814624,-0.9897461,-0.16552734,-0.020019531,-0.91552734,-1.3427734,0.61035156,0.0,0.0,0.0,-95.29541,80.39795,-165.79468
2026-04-20 00:06:54.712,1776614814712,-0.98828125,-0.16357422,-0.00390625,-0.061035156,-0.8544922,0.18310547,0.0,0.0,0.0,-95.29541,80.39795,-165.79468
2026-04-20 00:06:54.724,1776614814724,-0.98828125,-0.16357422,-0.00390625,-0.061035156,-0.8544922,0.18310547,0.0,0.0,0.0,-95.224,80.39795,-165.8606
2026-04-20 00:06:54.812,1776614814812,-0.98535156,-0.16210938,-0.0068359375,0.0,-0.12207031,0.12207031,0.0,0.0,0.0,-95.224,80.39795,-165.8606
2026-04-20 00:06:54.824,1776614814824,-0.98535156,-0.16210938,-0.0068359375,0.0,-0.12207031,0.12207031,0.0,0.0,0.0,-94.5813,80.41992,-165.3772
2026-04-20 00:06:54.912,1776614814912,-0.99121094,-0.16357422,-0.005859375,-0.61035156,-0.8544922,0.24414062,0.0,0.0,0.0,-94.5813,80.41992,-165.3772
2026-04-20 00:06:54.923,1776614814923,-0.99121094,-0.16357422,-0.005859375,-0.61035156,-0.8544922,0.24414062,0.0,0.0,0.0,-94.44946,80.41992,-165.43213
2026-04-20 00:06:55.012,1776614815012,-0.98583984,-0.16113281,-0.0034179688,0.061035156,0.4272461,-0.061035156,0.0,0.0,0.0,-94.44946,80.41992,-165.43213
2026-04-20 00:06:55.023,1776614815023,-0.98583984,-0.16113281,-0.0034179688,0.061035156,0.4272461,-0.061035156,0.0,0.0,0.0,-94.2572,80.41992,-165.3717
2026-04-20 00:06:55.111,1776614815111,-0.98779297,-0.16308594,-0.0043945312,-0.12207031,-0.12207031,0.061035156,0.0,0.0,0.0,-94.2572,80.41992,-165.3717
2026-04-20 00:06:55.123,1776614815123,-0.98779297,-0.16308594,-0.0043945312,-0.12207031,-0.12207031,0.061035156,0.0,0.0,0.0,-94.11987,80.41992,-165.39368
2026-04-20 00:06:55.211,1776614815211,-0.98779297,-0.16357422,-0.00390625,-0.061035156,0.12207031,0.0,0.0,0.0,0.0,-94.11987,80.41992,-165.39368
2026-04-20 00:06:55.222,1776614815222,-0.98779297,-0.16357422,-0.00390625,-0.061035156,0.12207031,0.0,0.0,0.0,0.0,-93.98804,80.41992,-165.44312
2026-04-20 00:06:55.311,1776614815311,-0.98828125,-0.16308594,-0.0034179688,0.0,0.061035156,0.0,0.0,0.0,0.0,-93.98804,80.41992,-165.44312
2026-04-20 00:06:55.322,1776614815322,-0.98828125,-0.16308594,-0.0034179688,0.0,0.061035156,0.0,0.0,0.0,0.0,-93.87268,80.41443,-165.50354
2026-04-20 00:06:55.410,1776614815410,-0.98876953,-0.16455078,-0.0034179688,-0.24414062,0.061035156,0.0,0.0,0.0,0.0,-93.87268,80.41443,-165.50354
2026-04-20 00:06:55.422,1776614815422,-0.98876953,-0.16455078,-0.0034179688,-0.24414062,0.061035156,0.0,0.0,0.0,0.0,-93.80127,80.408936,-165.60242
2026-04-20 00:06:55.510,1776614815510,-0.9902344,-0.16357422,-0.013671875,0.7324219,3.3569336,-0.36621094,0.0,0.0,0.0,-93.80127,80.408936,-165.60242
2026-04-20 00:06:55.522,1776614815522,-0.9902344,-0.16357422,-0.013671875,0.7324219,3.3569336,-0.36621094,0.0,0.0,0.0,-94.37805,80.38147,-166.40991
2026-04-20 00:06:55.610,1776614815610,-0.9946289,-0.16601562,-0.013183594,0.4272461,3.9672852,0.0,0.0,0.0,0.0,-94.37805,80.38147,-166.40991
2026-04-20 00:06:55.622,1776614815622,-0.9946289,-0.16601562,-0.013183594,0.4272461,3.9672852,0.0,0.0,0.0,0.0,-97.45422,80.304565,-169.68384
2026-04-20 00:06:55.710,1776614815710,-0.98828125,-0.16259766,-0.011230469,-1.159668,0.61035156,0.061035156,0.0,0.0,0.0,-97.45422,80.304565,-169.68384
2026-04-20 00:06:55.721,1776614815721,-0.98828125,-0.16259766,-0.011230469,-1.159668,0.61035156,0.061035156,0.0,0.0,0.0,-98.38806,80.24414,-170.90332
2026-04-20 00:06:55.809,1776614815809,-0.9838867,-0.15966797,-0.015136719,0.30517578,4.638672,-0.61035156,0.0,0.0,0.0,-98.38806,80.24414,-170.90332
2026-04-20 00:06:55.821,1776614815821,-0.9838867,-0.15966797,-0.015136719,0.30517578,4.638672,-0.61035156,0.0,0.0,0.0,-100.17883,80.16174,-172.94678
2026-04-20 00:06:55.909,1776614815909,-0.98535156,-0.1640625,-0.027832031,0.061035156,2.0751953,-0.12207031,0.0,0.0,0.0,-100.17883,80.16174,-172.94678
2026-04-20 00:06:55.920,1776614815920,-0.98535156,-0.1640625,-0.027832031,0.061035156,2.0751953,-0.12207031,0.0,0.0,0.0,-101.23901,80.1178,-174.28711
2026-04-20 00:06:56.009,1776614816009,-0.9873047,-0.16601562,-0.026367188,-0.4272461,2.2583008,0.061035156,0.0,0.0,0.0,-101.23901,80.1178,-174.28711
2026-04-20 00:06:56.020,1776614816020,-0.9873047,-0.16601562,-0.026367188,-0.4272461,2.2583008,0.061035156,0.0,0.0,0.0,-102.42554,80.07385,-175.72083
2026-04-20 00:06:56.108,1776614816108,-0.9838867,-0.16503906,-0.034179688,0.12207031,2.1972656,-0.30517578,0.0,0.0,0.0,-102.42554,80.07385,-175.72083
2026-04-20 00:06:56.120,1776614816120,-0.9838867,-0.16503906,-0.034179688,0.12207031,2.1972656,-0.30517578,0.0,0.0,0.0,-103.35388,80.024414,-176.84143
2026-04-20 00:06:56.208,1776614816208,-0.9868164,-0.1665039,-0.033691406,-0.18310547,1.0375977,0.0,0.0,0.0,0.0,-103.35388,80.024414,-176.84143
2026-04-20 00:06:56.219,1776614816219,-0.9868164,-0.1665039,-0.033691406,-0.18310547,1.0375977,0.0,0.0,0.0,0.0,-103.96912,79.98596,-177.6654
2026-04-20 00:06:56.308,1776614816308,-0.98291016,-0.1640625,-0.032714844,-0.18310547,0.061035156,0.0,0.0,0.0,0.0,-103.96912,79.98596,-177.6654
2026-04-20 00:06:56.319,1776614816319,-0.98291016,-0.1640625,-0.032714844,-0.18310547,0.061035156,0.0,0.0,0.0,0.0,-104.11194,79.96948,-178.00598
2026-04-20 00:06:56.407,1776614816407,-0.98095703,-0.1640625,-0.024902344,0.18310547,-2.2583008,0.12207031,0.0,0.0,0.0,-104.11194,79.96948,-178.00598
2026-04-20 00:06:56.419,1776614816419,-0.98095703,-0.1640625,-0.024902344,0.18310547,-2.2583008,0.12207031,0.0,0.0,0.0,-103.342896,80.01343,-177.44568
2026-04-20 00:06:56.507,1776614816507,-0.9868164,-0.16601562,-0.028320312,0.24414062,-5.065918,0.4272461,0.0,0.0,0.0,-103.342896,80.01343,-177.44568
2026-04-20 00:06:56.519,1776614816519,-0.9868164,-0.16601562,-0.028320312,0.24414062,-5.065918,0.4272461,0.0,0.0,0.0,-100.6897,80.128784,-175.0177
2026-04-20 00:06:56.607,1776614816607,-0.98876953,-0.16699219,-0.020996094,0.0,-2.8686523,0.36621094,0.0,0.0,0.0,-100.6897,80.128784,-175.0177
2026-04-20 00:06:56.618,1776614816618,-0.98876953,-0.16699219,-0.020996094,0.0,-2.8686523,0.36621094,0.0,0.0,0.0,-98.65173,80.22766,-173.02917
2026-04-20 00:06:56.707,1776614816707,-0.9873047,-0.16894531,-0.018554688,0.30517578,-1.8920898,0.30517578,0.0,0.0,0.0,-98.65173,80.22766,-173.02917
2026-04-20 00:06:56.718,1776614816718,-0.9873047,-0.16894531,-0.018554688,0.30517578,-1.8920898,0.30517578,0.0,0.0,0.0,-97.750854,80.2771,-172.13379
2026-04-20 00:06:56.806,1776614816806,-0.9873047,-0.1640625,-0.009765625,-0.91552734,-1.4038086,0.36621094,0.0,0.0,0.0,-97.750854,80.2771,-172.13379
2026-04-20 00:06:56.818,1776614816818,-0.9873047,-0.1640625,-0.009765625,-0.91552734,-1.4038086,0.36621094,0.0,0.0,0.0,-97.003784,80.28259,-171.46912
2026-04-20 00:06:56.906,1776614816906,-0.9868164,-0.16210938,-0.0068359375,0.36621094,0.12207031,0.0,0.0,0.0,0.0,-97.003784,80.28259,-171.46912
2026-04-20 00:06:56.917,1776614816917,-0.9868164,-0.16210938,-0.0068359375,0.36621094,0.12207031,0.0,0.0,0.0,0.0,-96.53137,80.31006,-171.07361
2026-04-20 00:06:57.006,1776614817006,-0.9892578,-0.16552734,-0.0146484375,-0.18310547,-0.7324219,0.18310547,0.0,0.0,0.0,-96.53137,80.31006,-171.07361
2026-04-20 00:06:57.017,1776614817017,-0.9892578,-0.16552734,-0.0146484375,-0.18310547,-0.7324219,0.18310547,0.0,0.0,0.0,-96.00952,80.33203,-170.69458
2026-04-20 00:06:57.105,1776614817105,-0.98535156,-0.1640625,-0.005859375,0.0,0.18310547,0.061035156,0.0,0.0,0.0,-96.00952,80.33203,-170.69458
2026-04-20 00:06:57.117,1776614817117,-0.98535156,-0.1640625,-0.005859375,0.0,0.18310547,0.061035156,0.0,0.0,0.0,-95.894165,80.337524,-170.70557
2026-04-20 00:06:57.205,1776614817205,-0.98828125,-0.16503906,-0.014160156,0.061035156,0.36621094,0.0,0.0,0.0,0.0,-95.894165,80.337524,-170.70557
2026-04-20 00:06:57.217,1776614817217,-0.98828125,-0.16503906,-0.014160156,0.061035156,0.36621094,0.0,0.0,0.0,0.0,-95.701904,80.3595,-170.61768
