DateTime,UnixTimestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Roll,Pitch,Yaw
2026-03-22 17:31:21.157,1774171881157,1774171881157,-1.1054688,-0.15966797,-0.045898438,34.66797,-15.136719,-10.253906,0.0,0.0,0.0,-126.66687,75.162964,-126.50757
2026-03-22 17:31:21.168,1774171881168,1774171881168,-1.1054688,-0.15966797,-0.045898438,34.66797,-15.136719,-10.253906,0.0,0.0,0.0,-112.55493,75.38269,-115.96069
2026-03-22 17:31:21.257,1774171881257,1774171881257,-0.88720703,-0.14501953,-0.13330078,17.51709,-7.751465,-10.375977,0.0,0.0,0.0,-112.55493,75.38269,-115.96069
2026-03-22 17:31:21.268,1774171881268,1774171881268,-0.88720703,-0.14501953,-0.13330078,17.51709,-7.751465,-10.375977,0.0,0.0,0.0,-101.27197,75.39368,-105.00183
2026-03-22 17:31:21.356,1774171881356,1774171881356,-0.9609375,-0.21777344,-0.114746094,0.18310547,-10.7421875,-2.2583008,0.0,0.0,0.0,-101.27197,75.39368,-105.00183
2026-03-22 17:31:21.368,1774171881368,1774171881368,-0.9609375,-0.21777344,-0.114746094,0.18310547,-10.7421875,-2.2583008,0.0,0.0,0.0,-100.64026,75.03113,-103.45825
2026-03-22 17:31:21.456,1774171881456,1774171881456,-0.9614258,-0.26367188,-0.11669922,-5.126953,11.779785,-6.591797,0.0,0.0,0.0,-100.64026,75.03113,-103.45825
2026-03-22 17:31:21.467,1774171881467,1774171881467,-0.9614258,-0.26367188,-0.11669922,-5.126953,11.779785,-6.591797,0.0,0.0,0.0,-101.953125,74.712524,-101.83777
2026-03-22 17:31:21.556,1774171881556,1774171881556,-1.1298828,-0.22949219,-0.24511719,-15.014648,8.422852,0.36621094,0.0,0.0,0.0,-101.953125,74.712524,-101.83777
2026-03-22 17:31:21.567,1774171881567,1774171881567,-1.1298828,-0.22949219,-0.24511719,-15.014648,8.422852,0.36621094,0.0,0.0,0.0,-106.23779,74.262085,-103.05725
2026-03-22 17:31:21.655,1774171881655,1774171881655,-1.0664062,-0.25341797,-0.008300781,19.958496,50.476074,2.1362305,0.0,0.0,0.0,-106.23779,74.262085,-103.05725
2026-03-22 17:31:21.667,1774171881667,1774171881667,-1.0664062,-0.25341797,-0.008300781,19.958496,50.476074,2.1362305,0.0,0.0,0.0,-118.756714,73.17444,-113.845825
2026-03-22 17:31:21.755,1774171881755,1774171881755,-0.7392578,-0.25390625,0.106933594,7.2631836,-23.620605,9.58252,0.0,0.0,0.0,-118.756714,73.17444,-113.845825
2026-03-22 17:31:21.766,1774171881766,1774171881766,-0.7392578,-0.25390625,0.106933594,7.2631836,-23.620605,9.58252,0.0,0.0,0.0,-117.53723,73.152466,-114.93347
2026-03-22 17:31:21.855,1774171881855,1774171881855,-1.0371094,-0.27685547,-0.15185547,-16.113281,-16.967773,13.793945,0.0,0.0,0.0,-117.53723,73.152466,-114.93347
2026-03-22 17:31:21.866,1774171881866,1774171881866,-1.0371094,-0.27685547,-0.15185547,-16.113281,-16.967773,13.793945,0.0,0.0,0.0,-112.214355,74.871826,-109.764404
2026-03-22 17:31:21.954,1774171881954,1774171881954,-0.9379883,-0.2915039,-0.16308594,-13.671875,5.493164,7.9956055,0.0,0.0,0.0,-112.214355,74.871826,-109.764404
2026-03-22 17:31:21.966,1774171881966,1774171881966,-0.9379883,-0.2915039,-0.16308594,-13.671875,5.493164,7.9956055,0.0,0.0,0.0,-112.456055,76.12427,-106.82556
2026-03-22 17:31:22.054,1774171882054,1774171882054,-0.9033203,-0.18896484,-0.23144531,-16.784668,-4.4555664,10.925293,0.0,0.0,0.0,-112.456055,76.12427,-106.82556
2026-03-22 17:31:22.065,1774171882065,1774171882065,-0.9033203,-0.18896484,-0.23144531,-16.784668,-4.4555664,10.925293,0.0,0.0,0.0,-115.9552,76.431885,-107.89673
2026-03-22 17:31:22.154,1774171882154,1774171882154,-1.0576172,-0.29052734,-0.19824219,2.9907227,7.507324,2.319336,0.0,0.0,0.0,-115.9552,76.431885,-107.89673
2026-03-22 17:31:22.165,1774171882165,1774171882165,-1.0576172,-0.29052734,-0.19824219,2.9907227,7.507324,2.319336,0.0,0.0,0.0,-121.60217,76.25061,-112.1814
2026-03-22 17:31:22.253,1774171882253,1774171882253,-1.1293945,-0.26220703,-0.16748047,1.4648438,22.827148,-8.117676,0.0,0.0,0.0,-121.60217,76.25061,-112.1814
2026-03-22 17:31:22.265,1774171882265,1774171882265,-1.1293945,-0.26220703,-0.16748047,1.4648438,22.827148,-8.117676,0.0,0.0,0.0,-122.92053,75.72327,-111.11023
2026-03-22 17:31:22.353,1774171882353,1774171882353,-0.8017578,-0.1538086,0.036621094,-13.793945,-27.22168,-11.962891,0.0,0.0,0.0,-122.92053,75.72327,-111.11023
2026-03-22 17:31:22.365,1774171882365,1774171882365,-0.8017578,-0.1538086,0.036621094,-13.793945,-27.22168,-11.962891,0.0,0.0,0.0,-123.45886,74.86084,-110.28076
2026-03-22 17:31:22.453,1774171882453,1774171882453,-1.0161133,-0.10058594,0.056640625,18.859863,-2.746582,-6.4697266,0.0,0.0,0.0,-123.45886,74.86084,-110.28076
2026-03-22 17:31:22.465,1774171882465,1774171882465,-1.0161133,-0.10058594,0.056640625,18.859863,-2.746582,-6.4697266,0.0,0.0,0.0,-115.026855,75.25635,-101.66199
2026-03-22 17:31:22.552,1774171882552,1774171882552,-0.86083984,-0.21826172,-0.16113281,4.8217773,-29.846191,-10.437012,0.0,0.0,0.0,-115.026855,75.25635,-101.66199
2026-03-22 17:31:22.564,1774171882564,1774171882564,-0.86083984,-0.21826172,-0.16113281,4.8217773,-29.846191,-10.437012,0.0,0.0,0.0,-102.96936,75.54199,-90.9613
2026-03-22 17:31:22.652,1774171882652,1774171882652,-0.9892578,-0.16210938,-0.07714844,-4.8217773,5.79834,1.0986328,0.0,0.0,0.0,-102.96936,75.54199,-90.9613
2026-03-22 17:31:22.664,1774171882664,1774171882664,-0.9892578,-0.16210938,-0.07714844,-4.8217773,5.79834,1.0986328,0.0,0.0,0.0,-102.51892,75.04761,-88.7146
2026-03-22 17:31:22.752,1774171882752,1774171882752,-1.0087891,-0.16503906,-0.21533203,-7.751465,22.033691,7.8125,0.0,0.0,0.0,-102.51892,75.04761,-88.7146
2026-03-22 17:31:22.763,1774171882763,1774171882763,-1.0087891,-0.16503906,-0.21533203,-7.751465,22.033691,7.8125,0.0,0.0,0.0,-107.08923,75.3772,-89.89563
2026-03-22 17:31:22.852,1774171882852,1774171882852,-1.1274414,-0.1850586,-0.2680664,-19.042969,5.79834,4.333496,0.0,0.0,0.0,-107.08923,75.3772,-89.89563
2026-03-22 17:31:22.863,1774171882863,1774171882863,-1.1274414,-0.1850586,-0.2680664,-19.042969,5.79834,4.333496,0.0,0.0,0.0,-115.944214,75.19592,-96.38855
2026-03-22 17:31:22.951,1774171882951,1774171882951,-1.0405273,-0.19140625,-0.13623047,3.112793,54.07715,1.4038086,0.0,0.0,0.0,-115.944214,75.19592,-96.38855
2026-03-22 17:31:22.963,1774171882963,1774171882963,-1.0405273,-0.19140625,-0.13623047,3.112793,54.07715,1.4038086,0.0,0.0,0.0,-130.31433,73.82263,-106.32019
2026-03-22 17:31:23.051,1774171883051,1774171883051,-0.7104492,-0.15039062,0.119628906,2.5024414,-30.029297,5.9814453,0.0,0.0,0.0,-130.31433,73.82263,-106.32019
2026-03-22 17:31:23.063,1774171883063,1774171883063,-0.7104492,-0.15039062,0.119628906,2.5024414,-30.029297,5.9814453,0.0,0.0,0.0,-129.86938,73.152466,-107.68799
2026-03-22 17:31:23.151,1774171883151,1774171883151,-1.2890625,-0.36523438,-0.125,-22.094727,-8.7890625,21.30127,0.0,0.0,0.0,-129.86938,73.152466,-107.68799
