DateTime,UnixTimestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Roll,Pitch,Yaw
2026-03-22 17:32:21.176,1774171941176,1774171941176,-1.1186523,-0.2211914,-0.02734375,5.7373047,9.277344,-4.0893555,0.0,0.0,0.0,-87.95654,75.41016,114.71924
2026-03-22 17:32:21.187,1774171941187,1774171941187,-1.1186523,-0.2211914,-0.02734375,5.7373047,9.277344,-4.0893555,0.0,0.0,0.0,-89.98352,75.27283,115.12024
2026-03-22 17:32:21.275,1774171941275,1774171941275,-1.1870117,-0.22998047,-0.2548828,-3.6621094,32.104492,-4.211426,0.0,0.0,0.0,-89.98352,75.27283,115.12024
2026-03-22 17:32:21.287,1774171941287,1774171941287,-1.1870117,-0.22998047,-0.2548828,-3.6621094,32.104492,-4.211426,0.0,0.0,0.0,-95.00427,74.82239,111.604614
2026-03-22 17:32:21.375,1774171941375,1774171941375,-0.97509766,-0.296875,0.125,17.51709,38.024902,-8.483887,0.0,0.0,0.0,-95.00427,74.82239,111.604614
2026-03-22 17:32:21.387,1774171941387,1774171941387,-0.97509766,-0.296875,0.125,17.51709,38.024902,-8.483887,0.0,0.0,0.0,-110.34668,73.50403,96.5918
2026-03-22 17:32:21.475,1774171941475,1774171941475,-0.70458984,-0.29833984,0.1821289,0.36621094,2.4414062,6.164551,0.0,0.0,0.0,-110.34668,73.50403,96.5918
2026-03-22 17:32:21.486,1774171941486,1774171941486,-0.70458984,-0.29833984,0.1821289,0.36621094,2.4414062,6.164551,0.0,0.0,0.0,-111.26953,72.78992,93.048706
2026-03-22 17:32:21.575,1774171941575,1774171941575,-1.1386719,-0.15234375,-0.013183594,-32.409668,-96.43555,11.291504,0.0,0.0,0.0,-111.26953,72.78992,93.048706
2026-03-22 17:32:21.586,1774171941586,1774171941586,-1.1386719,-0.15234375,-0.013183594,-32.409668,-96.43555,11.291504,0.0,0.0,0.0,-95.35034,74.729004,108.45154
2026-03-22 17:32:21.674,1774171941674,1774171941674,-0.85253906,-0.22949219,0.021972656,48.828125,32.104492,6.591797,0.0,0.0,0.0,-95.35034,74.729004,108.45154
