DateTime,UnixTimestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Roll,Pitch,Yaw
2026-03-22 17:28:20.802,1774171700802,1774171700802,-1.0625,-0.265625,-0.076171875,-7.080078,7.8125,2.5024414,0.0,0.0,0.0,-82.0459,75.64087,-134.85168
2026-03-22 17:28:20.890,1774171700890,1774171700890,-1.1083984,-0.2626953,0.09277344,-0.5493164,47.60742,3.1738281,0.0,0.0,0.0,-82.0459,75.64087,-134.85168
2026-03-22 17:28:20.902,1774171700902,1774171700902,-1.1083984,-0.2626953,0.09277344,-0.5493164,47.60742,3.1738281,0.0,0.0,0.0,-96.43799,76.15173,-147.91992
2026-03-22 17:28:20.990,1774171700990,1774171700990,-0.77246094,-0.22802734,0.17773438,2.8076172,14.465332,0.30517578,0.0,0.0,0.0,-96.43799,76.15173,-147.91992
2026-03-22 17:28:21.001,1774171701001,1774171701001,-0.77246094,-0.22802734,0.17773438,2.8076172,14.465332,0.30517578,0.0,0.0,0.0,-103.59009,74.9707,-157.56592
2026-03-22 17:28:21.090,1774171701090,1774171701090,-1.0205078,-0.13232422,0.038085938,-25.20752,-85.14404,6.225586,0.0,0.0,0.0,-103.59009,74.9707,-157.56592
2026-03-22 17:28:21.101,1774171701101,1774171701101,-1.0205078,-0.13232422,0.038085938,-25.20752,-85.14404,6.225586,0.0,0.0,0.0,-92.67517,74.871826,-149.21631
2026-03-22 17:28:21.190,1774171701190,1774171701190,-0.9003906,-0.30419922,-0.020996094,25.817871,20.141602,-4.1503906,0.0,0.0,0.0,-92.67517,74.871826,-149.21631
2026-03-22 17:28:21.201,1774171701201,1774171701201,-0.9003906,-0.30419922,-0.020996094,25.817871,20.141602,-4.1503906,0.0,0.0,0.0,-79.60693,75.71228,-134.3573
2026-03-22 17:28:21.289,1774171701289,1774171701289,-0.9428711,-0.2626953,-0.012207031,-8.911133,-14.160156,10.375977,0.0,0.0,0.0,-79.60693,75.71228,-134.3573
2026-03-22 17:28:21.301,1774171701301,1774171701301,-0.9428711,-0.2626953,-0.012207031,-8.911133,-14.160156,10.375977,0.0,0.0,0.0,-79.96399,75.71777,-135.79651
2026-03-22 17:28:21.389,1774171701389,1774171701389,-1.0654297,-0.32373047,-0.05810547,7.751465,20.324707,4.5166016,0.0,0.0,0.0,-79.96399,75.71777,-135.79651
2026-03-22 17:28:21.400,1774171701400,1774171701400,-1.0654297,-0.32373047,-0.05810547,7.751465,20.324707,4.5166016,0.0,0.0,0.0,-83.01819,76.38794,-139.30664
2026-03-22 17:28:21.489,1774171701489,1774171701489,-1.1894531,-0.25146484,-0.038085938,1.953125,41.625977,10.803223,0.0,0.0,0.0,-83.01819,76.38794,-139.30664
2026-03-22 17:28:21.500,1774171701500,1774171701500,-1.1894531,-0.25146484,-0.038085938,1.953125,41.625977,10.803223,0.0,0.0,0.0,-93.724365,77.01965,-149.67224
2026-03-22 17:28:21.588,1774171701588,1774171701588,-0.81884766,-0.08886719,0.15673828,4.1503906,-5.126953,-6.0424805,0.0,0.0,0.0,-93.724365,77.01965,-149.67224
2026-03-22 17:28:21.600,1774171701600,1774171701600,-0.81884766,-0.08886719,0.15673828,4.1503906,-5.126953,-6.0424805,0.0,0.0,0.0,-103.16162,76.78894,-160.54321
2026-03-22 17:28:21.688,1774171701688,1774171701688,-1.0288086,-0.22753906,0.057617188,9.033203,-27.22168,-8.972168,0.0,0.0,0.0,-103.16162,76.78894,-160.54321
2026-03-22 17:28:21.700,1774171701700,1774171701700,-1.0288086,-0.22753906,0.057617188,9.033203,-27.22168,-8.972168,0.0,0.0,0.0,-93.30139,76.55823,-153.94043
