time,Gqw,Gqx,Gqy,Gqz,Lqw,Lqx,Lqy,Lqz,rx,ry,rz,lx,ly,lz,ax,ay,az,mx,my,mz,gx,gy,gz,temp
0,0.318929,0.299114,0.899334,0.003666,1,0,0,-0,-0,0,-0,-0.024931,-0.001204,0.007679,0.654405,0.679799,-0.407162,-12.65437,33.318108,20.092573,-8.372145,-22.658054,-23.269897,7.35175
0.01001,0.321152,0.296921,0.899271,0.003201,0.999995,-0.001783,-0.001888,0.001797,-0.003572,-0.00377,0.003601,-0.002013,0.019661,-0.000947,0.663109,0.724735,-0.396132,-12.65437,33.318108,20.092573,-11.224319,-23.771097,-23.756855,7.35175
0.02002,0.323239,0.29444,0.899341,0.002852,0.999979,-0.003512,-0.003647,0.00393,-0.007053,-0.007267,0.007886,-0.000037,0.034681,-0.029967,0.699218,0.747669,-0.367342,-12.736368,33.318108,20.092573,-12.824318,-22.310228,-27.026419,7.601758
0.03003,0.324962,0.291691,0.899617,0.002381,0.999953,-0.005329,-0.004978,0.006329,-0.010721,-0.009888,0.012711,-0.002377,0.053736,-0.045381,0.733476,0.775452,-0.352573,-12.736368,33.318108,20.092573,-11.224319,-18.48414,-31.061203,7.501755
0.04004,0.326353,0.288501,0.900143,0.001804,0.999914,-0.007283,-0.0059,0.009166,-0.014675,-0.011665,0.018419,-0.015475,0.052493,-0.060671,0.763105,0.776384,-0.340795,-13.310349,33.142555,20.516207,-10.598231,-14.658054,-36.904682,7.864266
0.05005,0.327733,0.284801,0.900821,0.00117,0.999855,-0.009449,-0.006749,0.012488,-0.019067,-0.013261,0.025105,-0.000265,0.057171,-0.047293,0.754031,0.805472,-0.337617,-13.310349,33.142555,20.516207,-11.850406,-14.101533,-42.817722,7.626759
0.06006,0.329334,0.280587,0.90156,0.000483,0.999767,-0.011893,-0.007764,0.016274,-0.024037,-0.015137,0.032735,0.006205,0.063292,0.011799,0.714218,0.843136,-0.384541,-13.146355,33.230331,20.516207,-14.006927,-15.910228,-48.382942,7.614258
0.07007,0.331526,0.275562,0.902306,0.000235,0.999633,-0.014377,-0.009441,0.020929,-0.029147,-0.018274,0.042135,-0.023234,0.033309,-0.012895,0.729588,0.809387,-0.378185,-13.146355,33.230331,20.516207,-23.537361,-20.710228,-55.269897,7.739262
0.08008,0.333676,0.270393,0.903077,0.000282,0.999466,-0.016628,-0.011161,0.025816,-0.033829,-0.021453,0.052011,-0.033497,-0.050319,-0.130175,0.76829,0.707767,-0.262838,-14.048326,32.879223,21.194021,-26.806927,-21.26675,-56.661201,7.614258
0.09009,0.335769,0.265768,0.903673,0.001072,0.999289,-0.018021,-0.013107,0.030398,-0.036833,-0.025103,0.061283,-0.064259,0.027076,-0.078425,0.801622,0.773401,-0.331074,-14.048326,32.879223,21.194021,-32.372143,-17.510229,-46.991638,7.826765
0.1001,0.337252,0.26186,0.90426,0.002128,0.999125,-0.018764,-0.014584,0.034419,-0.038523,-0.027854,0.069408,-0.006864,0.084519,-0.065295,0.790141,0.867376,-0.309014,-14.54031,32.528118,21.363474,-30.424318,-10.20588,-38.295986,7.614258
0.11011,0.338693,0.256526,0.905242,0.004315,0.99888,-0.018933,-0.01624,0.040203,-0.039158,-0.030927,0.081058,-0.021154,-0.014431,0.009835,0.699404,0.795216,-0.355003,-14.54031,32.528118,21.363474,-47.746059,-4.918924,-49.982941,7.614258
0.12012,0.340047,0.249987,0.906543,0.007345,0.998538,-0.018703,-0.017973,0.047434,-0.039089,-0.034126,0.095602,0.012994,-0.122895,-0.079062,0.671812,0.695834,-0.229001,-15.196289,31.825901,21.787109,-60.406929,-4.362402,-61.809029,7.814264
0.13013,0.340901,0.242891,0.908125,0.009932,0.99812,-0.018901,-0.019036,0.05511,-0.039865,-0.035925,0.111032,-0.02156,-0.038222,-0.038525,0.701626,0.767061,-0.283963,-15.196289,31.825901,21.787109,-56.928665,3.637598,-68.974243,7.751762
0.14014,0.341141,0.23441,0.910225,0.01288,0.997558,-0.019033,-0.019496,0.064305,-0.040519,-0.036456,0.129486,0.024981,-0.195044,-0.037663,0.582556,0.640269,-0.215167,-16.098261,31.03591,22.464922,-64.163452,13.446294,-83.16555,7.864266
0.15015,0.340478,0.2259,0.912579,0.015571,0.996929,-0.019138,-0.018984,0.073523,-0.040986,-0.035045,0.147951,0.120056,-0.124321,0.002552,0.500337,0.752704,-0.175721,-16.098261,31.03591,22.464922,-58.667797,22.768032,-84.278595,7.626759
0.16016,0.339552,0.217412,0.914924,0.018739,0.996215,-0.018728,-0.018383,0.082872,-0.040394,-0.033529,0.166669,0.148634,-0.14514,-0.030106,0.466449,0.738906,-0.104307,-17.492214,29.894808,23.05801,-62.56345,26.524555,-82.12207,7.639259
0.17017,0.33774,0.208881,0.917518,0.021458,0.995428,-0.018471,-0.01677,0.092194,-0.039893,-0.029986,0.185306,0.19344,-0.119457,-0.021123,0.411451,0.783656,-0.058505,-17.492214,29.894808,23.05801,-55.328667,35.498466,-84.278595,7.489254
0.18018,0.335523,0.201847,0.919821,0.024728,0.9947,-0.017118,-0.015046,0.10026,-0.037094,-0.026503,0.201402,0.152087,-0.026778,-0.021556,0.456264,0.861968,-0.069161,-18.476183,28.929262,23.820551,-52.824318,37.237598,-65.07859,7.514255
0.19019,0.332341,0.196071,0.922131,0.027925,0.994047,-0.015142,-0.012424,0.107176,-0.03278,-0.021457,0.215158,0.092939,-0.028526,-0.041734,0.496263,0.840899,-0.068787,-18.476183,28.929262,23.820551,-45.311275,46.281075,-53.391636,7.464254
0.2002,0.329253,0.190403,0.92434,0.030585,0.993363,-0.013642,-0.009759,0.113794,-0.029332,-0.016285,0.228354,0.094374,-0.14512,0.014183,0.397007,0.737787,-0.086921,-19.378155,28.139271,23.820551,-41.485188,47.811512,-53.461201,7.876766
0.21021,0.325724,0.186608,0.926283,0.032868,0.992859,-0.011751,-0.006663,0.11853,-0.024917,-0.010445,0.23777,0.128609,-0.13351,-0.008229,0.371453,0.749348,-0.031398,-19.378155,28.139271,23.820551,-29.311275,49.759338,-34.330769,7.376751
0.22022,0.322283,0.18291,0.928139,0.035164,0.992332,-0.009843,-0.003677,0.123155,-0.020442,-0.004872,0.247001,0.127035,-0.163475,-0.003334,0.338676,0.712056,-0.017938,-20.526117,27.261501,23.905277,-29.51997,48.854988,-33.078594,7.68926
0.23023,0.318437,0.179075,0.930124,0.037395,0.991752,-0.007916,-0.000266,0.127924,-0.015771,0.001497,0.256547,0.078962,-0.237774,-0.018142,0.337565,0.605775,-0.017377,-20.526117,27.261501,23.905277,-28.754753,53.93325,-35.16555,7.614258
0.24024,0.314159,0.176153,0.932054,0.039375,0.991256,-0.005795,0.003593,0.131776,-0.010542,0.008651,0.264281,0.092046,-0.207411,-0.009088,0.31627,0.623488,-0.004664,-20.854107,26.471508,23.905277,-21.867796,57.481075,-25.982941,7.851766
0.25025,0.30966,0.173774,0.933928,0.041131,0.990802,-0.003635,0.007703,0.135052,-0.005124,0.016247,0.270901,-0.046052,-0.295739,-0.029746,0.297752,0.640083,-0.025042,-20.854107,26.471508,23.905277,-17.137362,59.081078,-20.695984,7.876766
0.26026,0.305172,0.171734,0.935714,0.042626,0.990372,-0.001606,0.011854,0.137915,0.000088,0.023926,0.276732,-0.019834,-0.28179,0.01375,0.256827,0.669916,-0.040745,-21.34609,25.769293,23.820551,-13.24171,58.176727,-17.635115,7.489254
0.27027,0.300762,0.169791,0.937438,0.043842,0.98994,0.000181,0.015999,0.140582,0.004859,0.031631,0.282211,-0.029614,-0.301189,0.032275,0.245717,0.653135,-0.057383,-21.34609,25.769293,23.820551,-10.18084,56.646294,-17.495985,7.68926
0.28028,0.296427,0.167948,0.939109,0.044721,0.989511,0.001674,0.020162,0.143036,0.009088,0.039432,0.287294,-0.034104,-0.274712,0.028313,0.258864,0.676815,-0.054018,-21.34609,25.418184,23.820551,-6.354753,54.97673,-17.495985,7.726762
0.29029,0.292076,0.165963,0.940793,0.045355,0.989046,0.002906,0.024414,0.145542,0.01287,0.047466,0.292516,-0.035185,-0.252485,0.055333,0.250902,0.703292,-0.074209,-21.34609,25.418184,23.820551,-4.198231,54.97673,-19.722071,7.35175
0.3003,0.287754,0.163683,0.942503,0.045758,0.988526,0.003828,0.028718,0.148248,0.016109,0.05567,0.298168,-0.065558,-0.286369,0.083575,0.246087,0.668984,-0.111598,-22.330059,24.9793,23.481644,-2.876492,54.489773,-23.82642,7.67676
0.31031,0.283522,0.161487,0.944154,0.045937,0.988005,0.004549,0.032989,0.15079,0.018977,0.063859,0.30351,-0.080121,-0.272933,0.074413,0.264975,0.677002,-0.109729,-22.330059,24.9793,23.481644,-0.372144,52.889771,-23.617723,7.276748
0.32032,0.279361,0.159363,0.945759,0.045833,0.987485,0.005016,0.037266,0.153162,0.021379,0.072126,0.308525,-0.081375,-0.255294,0.074188,0.269975,0.694342,-0.108233,-22.822044,24.540415,22.803829,2.758291,51.359337,-23.687288,7.614258
0.33033,0.275359,0.157394,0.947273,0.045599,0.98698,0.005369,0.041411,0.155325,0.023541,0.080162,0.313132,-0.068587,-0.244196,0.067346,0.264975,0.70814,-0.093838,-22.822044,24.540415,22.803829,4.358291,49.063686,-22.295984,7.739262
0.34034,0.271553,0.155749,0.948657,0.045289,0.986518,0.005699,0.045362,0.157134,0.025602,0.087823,0.317034,-0.044845,-0.213192,0.052798,0.261457,0.742262,-0.067479,-23.150034,24.277084,22.719103,5.888725,46.21151,-18.748159,7.614258
0.35035,0.267905,0.154245,0.94996,0.044847,0.986075,0.005909,0.049185,0.15875,0.027396,0.095267,0.32055,-0.014581,-0.172796,0.040463,0.25405,0.787385,-0.039997,-23.150034,24.277084,22.719103,7.627856,43.985424,-17.287289,7.639259
0.36036,0.2644,0.152975,0.95117,0.044355,0.985664,0.006105,0.052865,0.160109,0.029119,0.102439,0.323556,-0.016822,-0.172417,0.054997,0.247013,0.790182,-0.052897,-23.478024,23.662645,22.54965,8.532204,42.037598,-14.782941,7.276748
0.37037,0.261055,0.151887,0.952295,0.043751,0.985282,0.006211,0.056409,0.161244,0.030618,0.109373,0.326106,-0.02616,-0.137061,0.054374,0.26442,0.821693,-0.056636,-23.478024,23.662645,22.54965,10.062638,39.950642,-12.835115,7.614258
0.38038,0.257729,0.151064,0.953365,0.043015,0.984934,0.006278,0.059959,0.162082,0.032026,0.116338,0.328063,-0.027609,-0.146716,0.068505,0.254605,0.814794,-0.069535,-23.478024,23.662645,22.041288,12.080029,39.25499,-10.330768,7.851766
0.39039,0.254585,0.150669,0.954307,0.042234,0.984657,0.006387,0.063319,0.162481,0.033412,0.122929,0.329134,-0.05079,-0.088751,0.074074,0.288493,0.864765,-0.085986,-23.478024,23.662645,22.041288,13.540899,37.168034,-5.113376,7.364251
0.4004,0.251409,0.150587,0.95521,0.041118,0.984428,0.006303,0.066797,0.16248,0.034413,0.129831,0.329389,-0.068529,-0.119327,0.068896,0.296085,0.830084,-0.091221,-23.806011,23.399315,21.956562,18.062639,36.333252,-3.095984,7.401752
0.41041,0.248321,0.150799,0.95603,0.040047,0.98424,0.006329,0.070157,0.162205,0.035556,0.136472,0.329099,-0.077859,-0.080794,0.066656,0.317195,0.863647,-0.094586,-23.806011,23.399315,21.956562,18.340899,35.498466,0.730102,7.514255
0.42042,0.245255,0.151109,0.956824,0.038784,0.984064,0.006206,0.073546,0.161773,0.03639,0.143229,0.328481,-0.087044,-0.071851,0.076013,0.323862,0.870732,-0.10842,-24.134001,23.399315,21.109295,20.497421,34.73325,1.356189,7.851766
0.43043,0.242281,0.151436,0.957582,0.037456,0.983891,0.006002,0.076861,0.161292,0.037028,0.14987,0.327756,-0.099643,-0.081082,0.085738,0.327751,0.859544,-0.124311,-24.134001,23.399315,21.109295,20.984377,33.620205,1.217059,7.626759
0.44044,0.239467,0.151892,0.958269,0.036108,0.983743,0.005774,0.080016,0.160667,0.037538,0.156209,0.326725,-0.109477,-0.062535,0.085348,0.34275,0.873902,-0.130106,-24.379993,23.399315,21.024567,21.262638,31.881077,2.886624,7.526756
0.45045,0.236868,0.152576,0.958865,0.034525,0.983648,0.005345,0.083019,0.159736,0.037539,0.162327,0.325025,-0.128814,-0.045636,0.07785,0.368675,0.882852,-0.134593,-24.379993,23.399315,21.024567,24.114813,29.028902,4.83445,7.851766
0.46046,0.234445,0.153466,0.959388,0.032531,0.983605,0.004557,0.085965,0.158465,0.036738,0.168462,0.322569,-0.140232,-0.057394,0.079567,0.375156,0.867749,-0.144127,-24.134001,23.662645,20.43148,28.706118,25.828903,5.669233,7.389251
0.47047,0.232264,0.154525,0.959824,0.030214,0.98361,0.003463,0.088762,0.156912,0.035209,0.174412,0.319466,-0.128076,-0.062446,0.084831,0.362379,0.865884,-0.146744,-24.134001,23.662645,20.43148,32.253944,22.420206,6.782276,7.839265
0.48048,0.230329,0.155669,0.96018,0.027767,0.983645,0.002205,0.091352,0.155216,0.033239,0.180002,0.316012,-0.116033,-0.062963,0.093623,0.349602,0.868681,-0.1531,-23.88801,23.574869,20.262026,33.43655,19.359337,7.477929,7.401752
0.49049,0.228513,0.156779,0.960503,0.025229,0.98368,0.000818,0.093851,0.153511,0.030959,0.18545,0.312499,-0.124133,-0.078051,0.103241,0.348861,0.8519,-0.169178,-23.88801,23.574869,20.262026,34.062637,17.689772,6.643146,7.714262
0.5005,0.226755,0.157658,0.960841,0.022584,0.983677,-0.000757,0.096335,0.151985,0.028312,0.190912,0.309301,-0.117037,-0.074524,0.124871,0.335528,0.858612,-0.189742,-24.134001,23.662645,19.414759,34.3409,16.99412,3.930102,7.751762
0.51051,0.225149,0.158427,0.961149,0.020026,0.983662,-0.002332,0.098645,0.150576,0.025613,0.196022,0.306314,-0.140374,-0.043474,0.113725,0.370527,0.87875,-0.195164,-24.134001,23.662645,19.414759,32.810463,16.020206,3.23445,7.514255
0.52052,0.223456,0.159052,0.961491,0.017467,0.983607,-0.003929,0.101045,0.149306,0.022909,0.201306,0.303603,-0.181749,-0.002505,0.090145,0.429043,0.901684,-0.197594,-24.379993,23.662645,18.991125,32.740898,16.576729,1.217059,7.376751
0.53053,0.221625,0.159122,0.961949,0.014738,0.983446,-0.005815,0.103653,0.148516,0.019775,0.207079,0.301822,-0.199406,-0.017279,0.096123,0.43645,0.882292,-0.214045,-24.379993,23.662645,18.991125,33.366985,18.524555,-5.530767,7.67676
0.54054,0.219743,0.158788,0.962474,0.012002,0.983207,-0.007822,0.106331,0.148108,0.01649,0.213016,0.30079,-0.192717,-0.027143,0.077011,0.434599,0.872783,-0.19722,-24.134001,23.925978,18.567492,32.671333,19.081076,-10.261202,7.614258
0.55055,0.217744,0.158071,0.963077,0.009196,0.982887,-0.009978,0.109157,0.148046,0.013019,0.219287,0.300432,-0.188761,-0.040572,0.061384,0.431821,0.859917,-0.184321,-24.134001,23.925978,18.567492,32.880032,20.124554,-14.991637,7.614258
0.56056,0.21543,0.156848,0.963821,0.006079,0.982442,-0.012481,0.112404,0.148383,0.009066,0.226497,0.300834,-0.194517,-0.110429,0.062873,0.412192,0.792419,-0.187873,-24.297997,24.189308,18.228584,35.523506,22.698467,-22.017723,7.401752
0.57057,0.212885,0.155397,0.964638,0.002468,0.981917,-0.015433,0.116028,0.148789,0.004339,0.234599,0.301282,-0.175794,-0.15168,0.075325,0.375712,0.760162,-0.19292,-24.297997,24.189308,18.228584,40.810463,24.437597,-25.913376,7.851766
0.58058,0.210396,0.154143,0.965387,-0.001294,0.981408,-0.018475,0.119625,0.14895,-0.000644,0.242681,0.301166,-0.15586,-0.160686,0.067724,0.356453,0.757179,-0.181516,-24.871979,23.750423,17.635496,42.897423,23.185425,-23.965549,7.726762
0.59059,0.208011,0.153047,0.966066,-0.005008,0.980916,-0.021453,0.123094,0.148964,-0.005589,0.250494,0.300718,-0.144689,-0.168679,0.057087,0.346454,0.752331,-0.171047,-24.871979,23.750423,17.635496,42.61916,21.93325,-22.017723,7.264247
0.6006,0.205737,0.152439,0.966623,-0.008642,0.980497,-0.024237,0.126402,0.148526,-0.010323,0.257924,0.299336,-0.161086,-0.13241,0.038377,0.377193,0.780859,-0.167682,-25.281965,23.750423,16.703503,42.758289,20.472382,-16.174246,7.739262
0.61061,0.203401,0.152236,0.967112,-0.012112,0.980119,-0.026726,0.129696,0.147757,-0.014572,0.265232,0.297311,-0.194623,-0.07092,0.014477,0.432747,0.828033,-0.16843,-25.281965,23.750423,16.703503,42.201771,21.376728,-11.235115,7.514255
0.62062,0.201122,0.152259,0.967542,-0.015176,0.979774,-0.028794,0.132799,0.146896,-0.018074,0.272027,0.295167,-0.249926,-0.02893,0.010819,0.494041,0.850781,-0.194042,-25.691952,24.277084,16.279867,38.166985,21.376728,-7.895985,7.839265
0.63063,0.198887,0.152413,0.967936,-0.017741,0.979452,-0.030385,0.135702,0.146066,-0.020674,0.278282,0.293183,-0.298779,0.007561,-0.030388,0.563298,0.869054,-0.181142,-25.691952,24.277084,16.279867,32.949596,21.168034,-5.530767,7.739262
0.64064,0.196704,0.152631,0.968301,-0.020113,0.979141,-0.031797,0.138493,0.14523,-0.022964,0.284256,0.291215,-0.313404,-0.023419,-0.020182,0.563298,0.834745,-0.195537,-25.363962,24.10153,15.602054,30.793074,20.889772,-4.417724,7.376751
0.65065,0.194665,0.153207,0.968582,-0.021971,0.978908,-0.032676,0.140974,0.144212,-0.024327,0.28945,0.288988,-0.301359,0.002253,-0.014588,0.558853,0.861968,-0.200585,-25.363962,24.10153,15.602054,25.645247,20.19412,1.008363,7.389251
0.66066,0.19278,0.154064,0.968781,-0.023744,0.978736,-0.033433,0.143266,0.142942,-0.02559,0.294223,0.286251,-0.292736,-0.042607,-0.016842,0.540521,0.820575,-0.192546,-25.527956,23.8382,14.839513,25.158291,18.315859,4.417059,7.539256
0.67067,0.190989,0.154838,0.968968,-0.025501,0.978558,-0.034232,0.145464,0.141748,-0.026955,0.298822,0.283649,-0.256749,-0.06101,0.010337,0.494411,0.813303,-0.204511,-25.527956,23.8382,14.839513,24.462639,17.620207,3.860537,7.714262
0.68068,0.189496,0.155511,0.969118,-0.026807,0.978413,-0.034745,0.147248,0.140776,-0.027798,0.302514,0.281566,-0.249972,-0.087621,0.001367,0.485152,0.789063,-0.192172,-25.773949,24.10153,14.839513,18.758291,14.907164,3.860537,7.401752
0.69069,0.188095,0.155982,0.969269,-0.028406,0.978238,-0.035614,0.149037,0.139893,-0.029351,0.306319,0.279553,-0.202598,-0.137184,0.013187,0.425154,0.75606,-0.182451,-25.773949,24.10153,14.839513,21.332203,13.376728,1.147494,7.501755
0.7007,0.186718,0.156189,0.969474,-0.029339,0.978042,-0.035976,0.15062,0.139475,-0.029777,0.309583,0.278656,-0.188265,-0.09257,-0.019659,0.438117,0.802488,-0.152727,-25.773949,24.10153,14.754786,13.610464,14.141946,-0.382941,7.639259
0.71071,0.185665,0.156053,0.969659,-0.030613,0.977827,-0.036852,0.152006,0.139251,-0.031255,0.312601,0.277989,-0.181188,-0.097072,-0.050778,0.441635,0.800437,-0.122254,-25.773949,24.10153,14.754786,16.253942,9.550641,-4.835115,7.35175
0.72072,0.184715,0.155692,0.969862,-0.031762,0.977594,-0.037717,0.153268,0.139273,-0.032668,0.315376,0.277831,-0.187682,-0.042586,-0.00903,0.447005,0.850222,-0.171047,-25.855946,24.013754,14.246426,14.166986,8.924555,-6.782941,7.489254
0.73073,0.184075,0.155158,0.970037,-0.032713,0.977384,-0.038551,0.154182,0.139505,-0.034048,0.317452,0.2781,-0.21439,0.006954,-0.028233,0.490893,0.889378,-0.169552,-25.855946,24.013754,14.246426,11.106116,5.515859,-8.313375,7.726762
0.74074,0.183667,0.154695,0.970155,-0.033682,0.977218,-0.039449,0.154875,0.139649,-0.035652,0.319098,0.278149,-0.244056,0.034616,-0.006602,0.516077,0.906532,-0.204698,-25.855946,24.277084,14.246426,10.75829,3.011511,-7.478593,7.739262
0.75075,0.183648,0.154637,0.97011,-0.035314,0.977148,-0.04093,0.155366,0.139168,-0.038726,0.320481,0.276682,-0.298568,0.080961,0.040952,0.559409,0.932636,-0.276672,-25.855946,24.277084,14.246426,18.062639,-2.553706,-4.000332,7.626759
0.76076,0.184167,0.155034,0.969864,-0.037561,0.977203,-0.042978,0.155494,0.138018,-0.043302,0.32126,0.273603,-0.30491,0.034243,0.109494,0.525891,0.88397,-0.341543,-25.363962,24.364862,14.331152,24.7409,-9.371098,0.382276,7.376751
0.77077,0.185765,0.156552,0.969229,-0.039732,0.977587,-0.044921,0.154509,0.135764,-0.048343,0.319707,0.268192,-0.303831,-0.062533,0.178327,0.47219,0.788504,-0.397814,-25.363962,24.364862,14.331152,23.766987,-20.084141,14.29532,7.601758
0.78078,0.187982,0.160035,0.968126,-0.042226,0.978336,-0.046713,0.152922,0.131499,-0.05389,0.316776,0.258612,-0.258562,-0.11764,0.150113,0.429784,0.746551,-0.354816,-25.527956,24.10153,13.907518,31.1409,-28.779793,36.486626,7.864266
0.79079,0.190821,0.165124,0.966621,-0.044319,0.979402,-0.047816,0.150534,0.125794,-0.058653,0.31193,0.246255,-0.188235,-0.156641,0.118746,0.373675,0.728091,-0.301723,-25.527956,24.10153,13.907518,29.471334,-35.458054,56.243145,7.751762
0.8008,0.193995,0.171131,0.964877,-0.045736,0.980638,-0.048118,0.147569,0.119406,-0.062044,0.305651,0.232775,-0.079038,-0.113718,0.081861,0.313492,0.801369,-0.240779,-25.199966,24.715969,14.415879,23.69742,-37.684143,68.904015,7.739262
0.81081,0.197486,0.17707,0.963067,-0.046343,0.981897,-0.047807,0.144055,0.113318,-0.064104,0.298126,0.220167,-0.027734,0.027911,-0.008228,0.358861,0.949231,-0.166187,-25.199966,24.715969,14.415879,15.071334,-40.258053,71.060539,7.514255
0.82082,0.200922,0.182512,0.961327,-0.046576,0.983055,-0.047302,0.1405,0.107816,-0.065494,0.290507,0.208892,-0.055117,0.177459,-0.061478,0.462931,1.074531,-0.155905,-24.216,25.24263,14.670059,9.088725,-39.423271,65.008362,7.264247
0.83083,0.204654,0.187454,0.959537,-0.047602,0.98411,-0.047759,0.136898,0.102495,-0.068722,0.282997,0.197758,-0.081337,0.383565,-0.142119,0.597926,1.251293,-0.133471,-24.216,25.24263,14.670059,15.836552,-44.710228,57.773582,7.751762
0.84084,0.208694,0.191377,0.9578,-0.049416,0.985002,-0.04934,0.133268,0.097855,-0.073977,0.275673,0.187773,-0.207239,0.3863,-0.179643,0.728847,1.20039,-0.157774,-23.232031,26.208178,14.500606,21.40177,-50.205879,44.764885,7.389251
0.85085,0.212693,0.19545,0.955929,-0.052549,0.985802,-0.052049,0.130027,0.092617,-0.08156,0.269243,0.176299,-0.250578,0.029474,-0.066518,0.598852,0.847052,-0.225636,-23.232031,26.208178,14.500606,36.845245,-53.197186,43.443146,7.864266
0.86086,0.217391,0.201105,0.953506,-0.05589,0.986801,-0.054646,0.126048,0.085724,-0.089383,0.261095,0.161564,-0.166768,-0.169022,0.016791,0.428673,0.69024,-0.241713,-22.740046,26.032623,14.754786,41.366985,-61.197186,62.086624,7.389251
0.87087,0.222387,0.209034,0.950516,-0.05803,0.98807,-0.055526,0.121271,0.076999,-0.094131,0.250821,0.143666,0.007619,-0.213055,-0.00346,0.287752,0.716158,-0.153848,-22.740046,26.032623,14.754786,33.714813,-61.753708,91.582275,7.576757
0.88088,0.226415,0.217894,0.947493,-0.059291,0.989281,-0.055028,0.117095,0.067709,-0.095945,0.241471,0.125023,0.011601,-0.252529,0.03343,0.264049,0.675883,-0.182825,-21.264093,27.261501,14.839513,28.775682,-48.466751,103.338799,7.714262
0.89089,0.229505,0.227668,0.94436,-0.060649,0.990367,-0.054044,0.113758,0.057538,-0.096732,0.233664,0.104702,-0.07482,-0.165592,0.011971,0.38923,0.707394,-0.223766,-21.264093,27.261501,14.839513,34.688725,-38.240662,112.660538,7.739262
0.9009,0.232202,0.238233,0.940964,-0.062565,0.991326,-0.053192,0.110861,0.046399,-0.097828,0.226671,0.082397,-0.201637,-0.073054,0.000295,0.54552,0.718209,-0.294059,-19.788141,28.227047,14.500606,44.080029,-35.527618,119.895317,7.526756
0.91091,0.235239,0.249191,0.937201,-0.064966,0.99218,-0.052751,0.107688,0.034642,-0.099763,0.219096,0.058819,-0.277437,0.020715,-0.006439,0.660887,0.747297,-0.351638,-19.788141,28.227047,14.500606,49.575684,-41.371098,123.999672,7.501755
0.92092,0.238775,0.260191,0.933145,-0.067283,0.992942,-0.05237,0.103948,0.022784,-0.101677,0.210363,0.03514,-0.331952,0.015777,0.035054,0.692922,0.697139,-0.420809,-18.394186,29.01704,14.415879,47.419159,-47.005882,125.808365,7.376751
0.93093,0.242528,0.270474,0.929125,-0.06893,0.993592,-0.051679,0.099821,0.011795,-0.102581,0.200931,0.013392,-0.311673,-0.027142,0.136532,0.619221,0.654627,-0.500261,-18.394186,29.01704,14.415879,37.401768,-47.005882,120.243149,7.951768
0.94094,0.246388,0.280677,0.925003,-0.069877,0.994165,-0.050416,0.095355,0.00107,-0.102067,0.190863,-0.007626,-0.278528,0.048945,0.157052,0.631628,0.720633,-0.533164,-16.836237,29.719255,13.907518,29.610464,-46.727619,121.773582,7.626759
0.95095,0.249714,0.290377,0.921028,-0.070932,0.994549,-0.049252,0.091448,-0.009191,-0.101495,0.181997,-0.027751,-0.306214,0.040679,0.162772,0.65459,0.682409,-0.555972,-16.836237,29.719255,13.907518,30.932203,-41.510227,115.234451,7.851766
0.96096,0.252412,0.299109,0.917378,-0.072388,0.994733,-0.04857,0.088325,-0.018611,-0.101637,0.1748,-0.046328,-0.313882,-0.02981,0.128205,0.649776,0.605029,-0.517647,-15.114291,30.333693,14.161698,34.201771,-35.527618,102.156189,7.639259
0.97097,0.254474,0.307043,0.914069,-0.073793,0.994783,-0.047907,0.085865,-0.027191,-0.101605,0.169032,-0.06327,-0.282946,-0.055725,0.090628,0.641258,0.588434,-0.471658,-15.114291,30.333693,14.161698,33.366985,-28.431967,92.277931,7.626759
0.98098,0.255936,0.314244,0.911108,-0.075028,0.994736,-0.047148,0.084001,-0.034952,-0.10121,0.164563,-0.078598,-0.293623,-0.008368,0.092871,0.679219,0.607453,-0.497831,-13.638339,30.684801,13.738065,31.280029,-21.40588,83.304016,7.976769
0.99099,0.256788,0.320585,0.908553,-0.076268,0.994602,-0.046486,0.082814,-0.041818,-0.100879,0.161547,-0.092213,-0.294101,0.041223,0.122,0.697737,0.635422,-0.543072,-13.638339,30.684801,13.738065,30.653942,-14.86675,72.451843,7.489254
1.001,0.257123,0.326235,0.906368,-0.077179,0.99443,-0.045596,0.082109,-0.047844,-0.099976,0.159618,-0.104152,-0.30836,0.004248,0.034613,0.738106,0.584891,-0.466798,-12.98236,31.211462,13.229704,26.827856,-8.049358,64.243149,7.426753
1.01101,0.256945,0.33177,0.904339,-0.077965,0.994201,-0.044477,0.081877,-0.053679,-0.098625,0.158695,-0.115728,-0.295465,0.032067,-0.025886,0.782734,0.602418,-0.42137,-12.98236,31.211462,13.229704,27.036551,-2.275445,62.434452,7.639259
1.02102,0.25656,0.336736,0.902557,-0.078593,0.993959,-0.043336,0.081861,-0.058877,-0.097154,0.15829,-0.126043,-0.293678,0.02987,-0.052813,0.800141,0.591604,-0.39931,-12.162387,31.387016,12.975524,24.323507,0.576728,55.825756,7.489254
1.03103,0.256088,0.340911,0.90106,-0.079303,0.993709,-0.042496,0.082037,-0.063304,-0.096194,0.158321,-0.134874,-0.248675,0.013607,-0.051649,0.766438,0.60074,-0.378933,-12.162387,31.387016,12.975524,23.071335,1.202815,46.295319,7.714262
