timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ,roll,pitch,yaw
1769255557761,-0.8105469,0.23632812,-0.024902344,-3.6010742,71.3501,-12.939453,0.0,0.0,0.0,133.97278,63.90747,-2.7026367
1769255557773,-0.8105469,0.23632812,-0.024902344,-3.6010742,71.3501,-12.939453,0.0,0.0,0.0,143.16833,60.67749,1.642456
1769255557861,-1.0014648,0.31347656,-0.29492188,-18.493652,-11.108398,-19.104004,0.0,0.0,0.0,143.16833,60.67749,1.642456
1769255557875,-1.0014648,0.31347656,-0.29492188,-18.493652,-11.108398,-19.104004,0.0,0.0,0.0,147.2113,60.979614,8.772583
1769255557961,-0.7758789,0.18164062,-0.33789062,-6.8969727,-32.226562,-11.84082,0.0,0.0,0.0,147.2113,60.979614,8.772583
1769255557972,-0.7758789,0.18164062,-0.33789062,-6.8969727,-32.226562,-11.84082,0.0,0.0,0.0,145.42603,63.28125,8.843994
1769255558060,-1.1367188,0.3095703,-0.6635742,23.132324,-47.36328,-9.94873,0.0,0.0,0.0,145.42603,63.28125,8.843994
1769255558072,-1.1367188,0.3095703,-0.6635742,23.132324,-47.36328,-9.94873,0.0,0.0,0.0,139.77356,67.648315,1.7303467
1769255558162,-0.65283203,0.23144531,-0.30273438,25.45166,52.490234,17.822266,0.0,0.0,0.0,139.77356,67.648315,1.7303467
1769255558172,-0.65283203,0.23144531,-0.30273438,25.45166,52.490234,17.822266,0.0,0.0,0.0,141.31165,66.225586,-0.368042
1769255558260,-1.1669922,0.33691406,-0.079589844,-36.43799,-19.042969,-34.91211,0.0,0.0,0.0,141.31165,66.225586,-0.368042
1769255558271,-1.1669922,0.33691406,-0.079589844,-36.43799,-19.042969,-34.91211,0.0,0.0,0.0,146.95862,63.012085,5.223999
1769255558362,-0.62353516,0.22509766,-0.29052734,-47.424316,-1.953125,-15.075684,0.0,0.0,0.0,146.95862,63.012085,5.223999
1769255558372,-0.62353516,0.22509766,-0.29052734,-47.424316,-1.953125,-15.075684,0.0,0.0,0.0,145.70068,63.468018,8.0529785
1769255558459,-1.2329102,0.2709961,-0.7036133,-18.981934,6.225586,4.9438477,0.0,0.0,0.0,145.70068,63.468018,8.0529785
1769255558471,-1.2329102,0.2709961,-0.7036133,-18.981934,6.225586,4.9438477,0.0,0.0,0.0,139.70764,64.45679,6.789551
1769255558559,-0.6977539,-0.09082031,-0.13427734,-70.19043,86.30371,-19.226074,0.0,0.0,0.0,139.70764,64.45679,6.789551
1769255558571,-0.6977539,-0.09082031,-0.13427734,-70.19043,86.30371,-19.226074,0.0,0.0,0.0,145.18433,58.200073,14.210815
1769255558659,-1.0063477,0.14160156,-0.22753906,-6.0424805,-26.062012,-2.6245117,0.0,0.0,0.0,145.18433,58.200073,14.210815
1769255558671,-1.0063477,0.14160156,-0.22753906,-6.0424805,-26.062012,-2.6245117,0.0,0.0,0.0,145.00305,59.683228,20.549927
1769255558758,-0.82910156,0.21728516,-0.4248047,109.069824,-89.904785,50.354004,0.0,0.0,0.0,145.00305,59.683228,20.549927
